congress,name,id,cs1,cs2,party,statecode,state,district
104,"Bishop, Sanford D., Jr. [GA-2]",29339,-0.212,0.305,100,44,GA,2
105,"Bishop, Sanford D., Jr. [GA-2]",29339,-0.212,0.305,100,44,GA,2
106,"Bishop, Sanford D., Jr. [GA-2]",29339,-0.212,0.305,100,44,GA,2
107,"Bishop, Sanford D., Jr. [GA-2]",29339,-0.212,0.305,100,44,GA,2
108,"Bishop, Sanford D., Jr. [GA-2]",29339,-0.212,0.305,100,44,GA,2
93,BRINKLEY,11005,0.034,0.556,100,44,GA,3
94,BRINKLEY,11005,0.034,0.556,100,44,GA,3
95,BRINKLEY,11005,0.034,0.556,100,44,GA,3
96,BRINKLEY,11005,0.034,0.556,100,44,GA,3
97,BRINKLEY,11005,0.034,0.556,100,44,GA,3
98,RAY,15053,0.069,0.511,100,44,GA,3
99,RAY,15053,0.069,0.511,100,44,GA,3
100,RAY,15053,0.069,0.511,100,44,GA,3
101,"Ray, Richard B. [GA-3]",15053,0.069,0.511,100,44,GA,3
102,"Ray, Richard B. [GA-3]",15053,0.069,0.511,100,44,GA,3
105,"Collins, Mac [GA-3]",29340,0.503,0.055,200,44,GA,3
106,"Collins, Mac [GA-3]",29340,0.503,0.055,200,44,GA,3
107,"Collins, Mac [GA-3]",29340,0.503,0.055,200,44,GA,3
108,"Marshall, Jim [GA-3]",20317,-0.094,0.232,100,44,GA,3
93,BLACKBURN,11002,0.364,0.109,200,44,GA,4
94,LEVITAS,14249,-0.024,0.042,100,44,GA,4
95,LEVITAS,14249,-0.024,0.042,100,44,GA,4
96,LEVITAS,14249,-0.024,0.042,100,44,GA,4
97,LEVITAS,14249,-0.024,0.042,100,44,GA,4
98,LEVITAS,14249,-0.024,0.042,100,44,GA,4
99,SWINDALL,15120,0.477,-0.306,200,44,GA,4
100,SWINDALL,15120,0.477,-0.306,200,44,GA,4
101,"Jones, Ben [GA-4]",95120,-0.194,-0.056,100,44,GA,4
102,"Jones, Ben [GA-4]",95120,-0.194,-0.056,100,44,GA,4
103,"Linder, John [GA-4]",29341,0.449,-0.218,200,44,GA,4
104,"Linder, John [GA-4]",29341,0.449,-0.218,200,44,GA,4
105,"McKinney, Cynthia A. [GA-4]",29344,-0.483,-0.538,100,44,GA,4
106,"McKinney, Cynthia A. [GA-4]",29344,-0.483,-0.538,100,44,GA,4
107,"McKinney, Cynthia A. [GA-4]",29344,-0.483,-0.538,100,44,GA,4
108,"Majette, Denise L. [GA-4]",20318,-0.322,-0.224,100,44,GA,4
93,YOUNG (ALASKA),14063,-0.565,-0.118,100,44,GA,5
94,YOUNG (GA.),14063,-0.565,-0.118,100,44,GA,5
95,FOWLER,14467,-0.206,0.247,100,44,GA,5
95,YOUNG (GA.),14063,,,100,44,GA,5
96,FOWLER,14467,-0.206,0.247,100,44,GA,5
97,FOWLER,14467,-0.206,0.247,100,44,GA,5
98,FOWLER,14467,-0.206,0.247,100,44,GA,5
99,FOWLER,14467,-0.206,0.247,100,44,GA,5
100,"LEWIS, JOHN",15431,-0.531,-0.213,100,44,GA,5
101,"Lewis, John [GA-5]",15431,-0.531,-0.213,100,44,GA,5
102,"Lewis, John [GA-5]",15431,-0.531,-0.213,100,44,GA,5
103,"Lewis, John [GA-5]",15431,-0.531,-0.213,100,44,GA,5
108,"Lewis, John [GA-5]",15431,-0.531,-0.213,100,44,GA,5
93,FLYNT,3242,0.15,0.761,100,44,GA,6
94,FLYNT,3242,0.15,0.761,100,44,GA,6
95,FLYNT,3242,0.15,0.761,100,44,GA,6
96,GINGRICH,14627,0.378,-0.255,200,44,GA,6
97,GINGRICH,14627,0.378,-0.255,200,44,GA,6
98,GINGRICH,14627,0.378,-0.255,200,44,GA,6
99,GINGRICH,14627,0.378,-0.255,200,44,GA,6
100,GINGRICH,14627,0.378,-0.255,200,44,GA,6
101,"Gingrich, Newt [GA-6]",14627,0.378,-0.255,200,44,GA,6
102,"Gingrich, Newt [GA-6]",14627,0.378,-0.255,200,44,GA,6
103,"Gingrich, Newt [GA-6]",14627,0.378,-0.255,200,44,GA,6
104,"Gingrich, Newt [GA-6]",14627,0.378,-0.255,200,44,GA,6
105,"Gingrich, Newt [GA-6]",14627,0.378,-0.255,200,44,GA,6
106,"Isakson, Johnny [GA-6]",29909,0.367,-0.234,200,44,GA,6
107,"Isakson, Johnny [GA-6]",29909,0.367,-0.234,200,44,GA,6
108,"Isakson, Johnny [GA-6]",29909,0.367,-0.234,200,44,GA,6
93,DAVIS (GA.),10512,-0.068,0.713,100,44,GA,7
94,MCDONALD,14252,0.874,0.31,100,44,GA,7
95,MCDONALD,14252,0.874,0.31,100,44,GA,7
96,MCDONALD,14252,0.874,0.31,100,44,GA,7
97,MCDONALD,14252,0.874,0.31,100,44,GA,7
98,DARDEN,15081,-0.098,0.559,100,44,GA,7
98,MCDONALD,14252,0.874,0.31,100,44,GA,7
99,DARDEN,15081,-0.098,0.559,100,44,GA,7
100,DARDEN,15081,-0.098,0.559,100,44,GA,7
101,"Darden, George (Buddy) [GA-7]",15081,-0.098,0.559,100,44,GA,7
102,"Darden, George (Buddy) [GA-7]",15081,-0.098,0.559,100,44,GA,7
103,"Darden, George (Buddy) [GA-7]",15081,-0.098,0.559,100,44,GA,7
104,"Barr, Bob [GA-7]",29511,0.553,0.018,200,44,GA,7
105,"Barr, Bob [GA-7]",29511,0.553,0.018,200,44,GA,7
106,"Barr, Bob [GA-7]",29511,0.553,0.018,200,44,GA,7
107,"Barr, Bob [GA-7]",29511,0.553,0.018,200,44,GA,7
108,"Linder, John [GA-7]",29341,0.449,-0.218,200,44,GA,7
93,STUCKEY,11052,-0.011,0.607,100,44,GA,8
94,STUCKEY,11052,-0.011,0.607,100,44,GA,8
95,EVANS (GA.),14418,-0.027,0.427,100,44,GA,8
96,"EVANS, B.",14418,-0.027,0.427,100,44,GA,8
97,"EVANS, B.",14418,-0.027,0.427,100,44,GA,8
98,ROWLAND,15057,-0.082,0.531,100,44,GA,8
99,"ROWLAND, JOHN",15057,-0.082,0.531,100,44,GA,8
100,"ROWLAND, JOHN",15057,-0.082,0.531,100,44,GA,8
101,"Rowland, J. Roy [GA-8]",15057,-0.082,0.531,100,44,GA,8
102,"Rowland, J. Roy [GA-8]",15057,-0.082,0.531,100,44,GA,8
103,"Rowland, J. Roy [GA-8]",15057,-0.082,0.531,100,44,GA,8
104,"Chambliss, Saxby [GA-8]",29512,0.371,0.078,200,44,GA,8
105,"Chambliss, Saxby [GA-8]",29512,0.371,0.078,200,44,GA,8
106,"Chambliss, Saxby [GA-8]",29512,0.371,0.078,200,44,GA,8
107,"Chambliss, Saxby [GA-8]",29512,0.371,0.078,200,44,GA,8
108,"Collins, Mac [GA-8]",29340,0.503,0.055,200,44,GA,8
93,LANDRUM,5436,0.006,0.759,100,44,GA,9
94,LANDRUM,5436,0.006,0.759,100,44,GA,9
95,JENKINS,14429,-0.059,0.573,100,44,GA,9
96,JENKINS,14429,-0.059,0.573,100,44,GA,9
97,JENKINS,14429,-0.059,0.573,100,44,GA,9
98,JENKINS,14429,-0.059,0.573,100,44,GA,9
99,JENKINS,14429,-0.059,0.573,100,44,GA,9
100,JENKINS,14429,-0.059,0.573,100,44,GA,9
101,"Jenkins, Edgar L. [GA-9]",14429,-0.059,0.573,100,44,GA,9
102,"Jenkins, Edgar L. [GA-9]",14429,-0.059,0.573,100,44,GA,9
103,"Deal, Nathan [GA-9]",29342,0.008,0.26,100,44,GA,9
104,"Deal, Nathan [GA-9]",29342,0.008,0.26,100,44,GA,9
105,"Deal, Nathan [GA-9]",99342,0.447,-0.032,200,44,GA,9
106,"Deal, Nathan [GA-9]",99342,0.447,-0.032,200,44,GA,9
107,"Deal, Nathan [GA-9]",99342,0.447,-0.032,200,44,GA,9
108,"Norwood, Charlie [GA-9]",29513,0.468,0.232,200,44,GA,9
93,STEPHENS,10563,-0.059,0.723,100,44,GA,10
94,STEPHENS,10563,-0.059,0.723,100,44,GA,10
95,BARNARD,14404,0.027,0.588,100,44,GA,10
96,BARNARD,14404,0.027,0.588,100,44,GA,10
97,BARNARD,14404,0.027,0.588,100,44,GA,10
98,BARNARD,14404,0.027,0.588,100,44,GA,10
99,BARNARD,14404,0.027,0.588,100,44,GA,10
100,BARNARD,14404,0.027,0.588,100,44,GA,10
101,"Barnard, Doug, Jr. [GA-10]",14404,0.027,0.588,100,44,GA,10
102,"Barnard, Doug, Jr. [GA-10]",14404,0.027,0.588,100,44,GA,10
103,"Johnson, Don [GA-10]",29343,-0.126,0.055,100,44,GA,10
104,"Norwood, Charlie [GA-10]",29513,0.468,0.232,200,44,GA,10
105,"Norwood, Charlie [GA-10]",29513,0.468,0.232,200,44,GA,10
106,"Norwood, Charlie [GA-10]",29513,0.468,0.232,200,44,GA,10
107,"Norwood, Charlie [GA-10]",29513,0.468,0.232,200,44,GA,10
108,"Deal, Nathan [GA-10]",99342,0.447,-0.032,200,44,GA,10
103,"McKinney, Cynthia A. [GA-11]",29344,-0.483,-0.538,100,44,GA,11
104,"McKinney, Cynthia A. [GA-11]",29344,-0.483,-0.538,100,44,GA,11
105,"Linder, John [GA-11]",29341,0.449,-0.218,200,44,GA,11
106,"Linder, John [GA-11]",29341,0.449,-0.218,200,44,GA,11
107,"Linder, John [GA-11]",29341,0.449,-0.218,200,44,GA,11
108,"Gingrey, Phil [GA-11]",20319,0.442,-0.08,200,44,GA,11
108,"Burns, Max [GA-12]",20320,0.351,-0.127,200,44,GA,12
108,"Scott, David [GA-13]",20321,-0.145,0.03,100,44,GA,13
93,MATSUNAGA,10605,-0.414,0.034,100,82,HI,1
94,MATSUNAGA,10605,-0.414,0.034,100,82,HI,1
95,HEFTEL,14425,-0.2,0.172,100,82,HI,1
96,HEFTEL,14425,-0.2,0.172,100,82,HI,1
97,HEFTEL,14425,-0.2,0.172,100,82,HI,1
98,HEFTEL,14425,-0.2,0.172,100,82,HI,1
99,ABERCROMBIE,15245,-0.402,-0.127,100,82,HI,1
99,HEFTEL,14425,-0.2,0.172,100,82,HI,1
100,SAIKI,15441,0.094,-0.303,200,82,HI,1
101,"Saiki, Patricia [HI-1]",15441,0.094,-0.303,200,82,HI,1
102,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
103,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
104,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
105,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
106,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
107,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
108,"Abercrombie, Neil [HI-1]",15245,-0.402,-0.127,100,82,HI,1
93,MINK,10757,-0.489,-0.109,100,82,HI,2
94,MINK,10757,-0.489,-0.109,100,82,HI,2
95,AKAKA,14400,-0.389,0.252,100,82,HI,2
96,AKAKA,14400,-0.389,0.252,100,82,HI,2
97,AKAKA,14400,-0.389,0.252,100,82,HI,2
98,AKAKA,14400,-0.389,0.252,100,82,HI,2
99,AKAKA,14400,-0.389,0.252,100,82,HI,2
100,AKAKA,14400,-0.389,0.252,100,82,HI,2
101,"Akaka, Daniel K. [HI-2]",14400,-0.389,0.252,100,82,HI,2
102,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
103,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
104,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
105,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
106,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
107,"Mink, Patsy T. [HI-2]",10757,-0.489,-0.109,100,82,HI,2
108,"Case, Ed [HI-2]",20322,-0.199,-0.259,100,82,HI,2
93,MEZVINSKY,14036,-0.411,-0.287,100,31,IA,1
94,MEZVINSKY,14036,-0.411,-0.287,100,31,IA,1
95,LEACH,14432,0.13,-0.765,200,31,IA,1
96,"LEACH, J.",14432,0.13,-0.765,200,31,IA,1
97,"LEACH, J.",14432,0.13,-0.765,200,31,IA,1
98,"LEACH, J.",14432,0.13,-0.765,200,31,IA,1
99,"LEACH, J.",14432,0.13,-0.765,200,31,IA,1
100,"LEACH, J.",14432,0.13,-0.765,200,31,IA,1
101,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
102,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
103,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
104,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
105,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
106,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
107,"Leach, James A. [IA-1]",14432,0.13,-0.765,200,31,IA,1
108,"Nussle, Jim [IA-1]",29118,0.383,-0.301,200,31,IA,1
93,CULVER,10715,-0.403,-0.217,100,31,IA,2
94,BLOUIN,14207,-0.283,-0.335,100,31,IA,2
95,BLOUIN,14207,-0.283,-0.335,100,31,IA,2
96,TAUKE,14668,0.245,-0.712,200,31,IA,2
97,TAUKE,14668,0.245,-0.712,200,31,IA,2
98,TAUKE,14668,0.245,-0.712,200,31,IA,2
99,TAUKE,14668,0.245,-0.712,200,31,IA,2
100,TAUKE,14668,0.245,-0.712,200,31,IA,2
101,"Tauke, Thomas Joseph [IA-2]",14668,0.245,-0.712,200,31,IA,2
102,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
103,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
104,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
105,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
106,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
107,"Nussle, Jim [IA-2]",29118,0.383,-0.301,200,31,IA,2
108,"Leach, James A. [IA-2]",14432,0.13,-0.765,200,31,IA,2
93,GROSS,3853,0.601,0.181,200,31,IA,3
94,GRASSLEY,14226,0.294,-0.06,200,31,IA,3
95,GRASSLEY,14226,0.294,-0.06,200,31,IA,3
96,GRASSLEY,14226,0.294,-0.06,200,31,IA,3
97,"EVANS, C.",14820,0.232,-0.709,200,31,IA,3
98,"EVANS, C.",14820,0.232,-0.709,200,31,IA,3
99,"EVANS, C.",14820,0.232,-0.709,200,31,IA,3
100,NAGLE,15435,-0.318,-0.006,100,31,IA,3
101,"Nagle, Dave R, [IA-3]",15435,-0.318,-0.006,100,31,IA,3
102,"Nagle, Dave R, [IA-3]",15435,-0.318,-0.006,100,31,IA,3
103,"Lightfoot, Jim [IA-3]",15106,0.368,-0.198,200,31,IA,3
104,"Lightfoot, Jim [IA-3]",15106,0.368,-0.198,200,31,IA,3
105,"Boswell, Leonard L. [IA-3]",29721,-0.167,0.061,100,31,IA,3
106,"Boswell, Leonard L. [IA-3]",29721,-0.167,0.061,100,31,IA,3
107,"Boswell, Leonard L. [IA-3]",29721,-0.167,0.061,100,31,IA,3
108,"Boswell, Leonard L. [IA-3]",29721,-0.167,0.061,100,31,IA,3
93,SMITH (IOWA),8672,-0.274,0.18,100,31,IA,4
94,SMITH (IOWA),8672,-0.274,0.18,100,31,IA,4
95,SMITH (IOWA),8672,-0.274,0.18,100,31,IA,4
96,"SMITH, N.",8672,-0.274,0.18,100,31,IA,4
97,"SMITH, N.",8672,-0.274,0.18,100,31,IA,4
98,"SMITH, N.",8672,-0.274,0.18,100,31,IA,4
99,"SMITH, N.",8672,-0.274,0.18,100,31,IA,4
100,"SMITH, N.",8672,-0.274,0.18,100,31,IA,4
101,"Smith, Neal Edward [IA-4]",8672,-0.274,0.18,100,31,IA,4
102,"Smith, Neal Edward [IA-4]",8672,-0.274,0.18,100,31,IA,4
103,"Smith, Neal Edward [IA-4]",8672,-0.274,0.18,100,31,IA,4
104,"Ganske, Greg [IA-4]",29521,0.24,-0.419,200,31,IA,4
105,"Ganske, Greg [IA-4]",29521,0.24,-0.419,200,31,IA,4
106,"Ganske, Greg [IA-4]",29521,0.24,-0.419,200,31,IA,4
107,"Ganske, Greg [IA-4]",29521,0.24,-0.419,200,31,IA,4
108,"Latham, Tom [IA-4]",29522,0.342,-0.031,200,31,IA,4
93,SCHERLE,11047,0.38,0.245,200,31,IA,5
94,HARKIN,14230,-0.39,-0.205,100,31,IA,5
95,HARKIN,14230,-0.39,-0.205,100,31,IA,5
96,HARKIN,14230,-0.39,-0.205,100,31,IA,5
97,HARKIN,14230,-0.39,-0.205,100,31,IA,5
98,HARKIN,14230,-0.39,-0.205,100,31,IA,5
99,LIGHTFOOT,15106,0.368,-0.198,200,31,IA,5
100,LIGHTFOOT,15106,0.368,-0.198,200,31,IA,5
101,"Lightfoot, Jim [IA-5]",15106,0.368,-0.198,200,31,IA,5
102,"Lightfoot, Jim [IA-5]",15106,0.368,-0.198,200,31,IA,5
103,"Grandy, Fred [IA-5]",15414,0.272,-0.435,200,31,IA,5
104,"Latham, Tom [IA-5]",29522,0.342,-0.031,200,31,IA,5
105,"Latham, Tom [IA-5]",29522,0.342,-0.031,200,31,IA,5
106,"Latham, Tom [IA-5]",29522,0.342,-0.031,200,31,IA,5
107,"Latham, Tom [IA-5]",29522,0.342,-0.031,200,31,IA,5
108,"King, Steve [IA-5]",20325,0.556,-0.031,200,31,IA,5
93,MAYNE,11032,0.281,-0.356,200,31,IA,6
94,BEDELL,14205,-0.241,-0.555,100,31,IA,6
95,BEDELL,14205,-0.241,-0.555,100,31,IA,6
96,BEDELL,14205,-0.241,-0.555,100,31,IA,6
97,BEDELL,14205,-0.241,-0.555,100,31,IA,6
98,BEDELL,14205,-0.241,-0.555,100,31,IA,6
99,BEDELL,14205,-0.241,-0.555,100,31,IA,6
100,GRANDY,15414,0.272,-0.435,200,31,IA,6
101,"Grandy, Fred [IA-6]",15414,0.272,-0.435,200,31,IA,6
102,"Grandy, Fred [IA-6]",15414,0.272,-0.435,200,31,IA,6
93,SYMMS,14056,0.676,0.236,200,63,ID,1
94,SYMMS,14056,0.676,0.236,200,63,ID,1
95,SYMMS,14056,0.676,0.236,200,63,ID,1
96,SYMMS,14056,0.676,0.236,200,63,ID,1
97,CRAIG,14809,0.483,0.029,200,63,ID,1
98,CRAIG,14809,0.483,0.029,200,63,ID,1
99,CRAIG,14809,0.483,0.029,200,63,ID,1
100,CRAIG,14809,0.483,0.029,200,63,ID,1
101,"Craig, Larry E. [ID-1]",14809,0.483,0.029,200,63,ID,1
102,"LaRocco, Larry [ID-1]",29114,-0.19,0.114,100,63,ID,1
103,"LaRocco, Larry [ID-1]",29114,-0.19,0.114,100,63,ID,1
104,"Chenoweth, Helen [ID-1]",29514,0.631,0.233,200,63,ID,1
105,"Chenoweth, Helen [ID-1]",29514,0.631,0.233,200,63,ID,1
106,"Chenoweth-Hage, Helen [ID-1]",29514,0.631,0.233,200,63,ID,1
107,"Otter, C. L. (Butch) [ID-1]",20114,0.564,0.129,200,63,ID,1
108,"Otter, C. L. (Butch) [ID-1]",20114,0.564,0.129,200,63,ID,1
93,HANSEN (IDAHO),12016,0.139,-0.278,200,63,ID,2
94,HANSEN,10734,0.55,0.274,200,63,ID,2
95,HANSEN,10734,0.55,0.274,200,63,ID,2
96,HANSEN,10734,0.55,0.274,200,63,ID,2
97,"HANSEN, G.",10734,0.55,0.274,200,63,ID,2
98,"HANSEN, G.",10734,0.55,0.274,200,63,ID,2
99,STALLINGS,15117,-0.058,0.159,100,63,ID,2
100,STALLINGS,15117,-0.058,0.159,100,63,ID,2
101,"Stallings, Richard H. [ID-2]",15117,-0.058,0.159,100,63,ID,2
102,"Stallings, Richard H. [ID-2]",15117,-0.058,0.159,100,63,ID,2
103,"Crapo, Michael D. [ID-2]",29345,0.425,-0.002,200,63,ID,2
104,"Crapo, Michael D. [ID-2]",29345,0.425,-0.002,200,63,ID,2
105,"Crapo, Michael D. [ID-2]",29345,0.425,-0.002,200,63,ID,2
106,"Simpson, Michael K. [ID-2]",29910,0.361,-0.189,200,63,ID,2
107,"Simpson, Michael K. [ID-2]",29910,0.361,-0.189,200,63,ID,2
108,"Simpson, Michael K. [ID-2]",29910,0.361,-0.189,200,63,ID,2
93,METCALFE,13030,-0.536,-0.088,100,21,IL,1
94,METCALFE,13030,-0.536,-0.088,100,21,IL,1
95,METCALFE,13030,-0.536,-0.088,100,21,IL,1
96,"STEWART, B.",14665,-0.489,0.059,100,21,IL,1
97,WASHINGTON,14866,-0.523,-0.621,100,21,IL,1
98,HAYES,15079,-0.601,-0.303,100,21,IL,1
98,WASHINGTON,14866,,,100,21,IL,1
99,HAYES,15079,-0.601,-0.303,100,21,IL,1
100,"HAYES, C.",15079,-0.601,-0.303,100,21,IL,1
101,"Hayes, Charles A. [IL-1]",15079,-0.601,-0.303,100,21,IL,1
102,"Hayes, Charles A. [IL-1]",15079,-0.601,-0.303,100,21,IL,1
103,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
104,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
105,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
106,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
107,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
108,"Rush, Bobby L. [IL-1]",29346,-0.461,-0.364,100,21,IL,1
93,MURPHY (ILL.),13032,-0.345,0.233,100,21,IL,2
94,MURPHY (ILL.),13032,-0.345,0.233,100,21,IL,2
95,MURPHY (ILL.),13032,-0.345,0.233,100,21,IL,2
96,"MURPHY, M.",13032,-0.345,0.233,100,21,IL,2
97,SAVAGE,14856,-0.629,-0.393,100,21,IL,2
98,SAVAGE,14856,-0.629,-0.393,100,21,IL,2
99,SAVAGE,14856,-0.629,-0.393,100,21,IL,2
100,SAVAGE,14856,-0.629,-0.393,100,21,IL,2
101,"Savage, Gus [IL-2]",14856,-0.629,-0.393,100,21,IL,2
102,"Savage, Gus [IL-2]",14856,-0.629,-0.393,100,21,IL,2
103,"Reynolds, Mel [IL-2]",29347,-0.443,-0.044,100,21,IL,2
104,"Jackson, Jesse L., Jr. [IL-2]",29585,-0.518,-0.602,100,21,IL,2
104,"Reynolds, Mel [IL-2]",29347,-0.443,-0.044,100,21,IL,2
105,"Jackson, Jesse L., Jr. [IL-2]",29585,-0.518,-0.602,100,21,IL,2
106,"Jackson, Jesse L., Jr. [IL-2]",29585,-0.518,-0.602,100,21,IL,2
107,"Jackson, Jesse L., Jr. [IL-2]",29585,-0.518,-0.602,100,21,IL,2
108,"Jackson, Jesse L., Jr. [IL-2]",29585,-0.518,-0.602,100,21,IL,2
93,HANRAHAN,14019,0.274,-0.105,200,21,IL,3
94,RUSSO,14271,-0.187,-0.208,100,21,IL,3
95,RUSSO,14271,-0.187,-0.208,100,21,IL,3
96,RUSSO,14271,-0.187,-0.208,100,21,IL,3
97,RUSSO,14271,-0.187,-0.208,100,21,IL,3
98,RUSSO,14271,-0.187,-0.208,100,21,IL,3
99,RUSSO,14271,-0.187,-0.208,100,21,IL,3
100,RUSSO,14271,-0.187,-0.208,100,21,IL,3
101,"Russo, Martin A. [IL-3]",14271,-0.187,-0.208,100,21,IL,3
102,"Russo, Martin A. [IL-3]",14271,-0.187,-0.208,100,21,IL,3
103,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
104,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
105,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
106,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
107,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
108,"Lipinski, William O. [IL-3]",15036,-0.135,0.228,100,21,IL,3
93,DERWINSKI,2525,0.343,-0.31,200,21,IL,4
94,DERWINSKI,2525,0.343,-0.31,200,21,IL,4
95,DERWINSKI,2525,0.343,-0.31,200,21,IL,4
96,DERWINSKI,2525,0.343,-0.31,200,21,IL,4
97,DERWINSKI,2525,0.343,-0.31,200,21,IL,4
98,O'BRIEN,14041,0.184,-0.175,200,21,IL,4
99,O'BRIEN,14041,0.184,-0.175,200,21,IL,4
100,"DAVIS, J.",15409,0.371,-0.555,200,21,IL,4
101,"Sangmeister, George E. [IL-4]",15622,-0.18,0.004,100,21,IL,4
102,"Sangmeister, George E. [IL-4]",15622,-0.18,0.004,100,21,IL,4
103,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
104,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
105,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
106,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
107,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
108,"Gutierrez, Luis V. [IL-4]",29348,-0.43,-0.268,100,21,IL,4
93,KLUCZYNSKI,5326,-0.38,0.13,100,21,IL,5
94,FARY,14285,-0.373,0.363,100,21,IL,5
94,KLUCZYNSKI,5326,,,100,21,IL,5
95,FARY,14285,-0.373,0.363,100,21,IL,5
96,FARY,14285,-0.373,0.363,100,21,IL,5
97,FARY,14285,-0.373,0.363,100,21,IL,5
98,LIPINSKI,15036,-0.135,0.228,100,21,IL,5
99,LIPINSKI,15036,-0.135,0.228,100,21,IL,5
100,LIPINSKI,15036,-0.135,0.228,100,21,IL,5
101,"Lipinski, William O. [IL-5]",15036,-0.135,0.228,100,21,IL,5
102,"Lipinski, William O. [IL-5]",15036,-0.135,0.228,100,21,IL,5
103,"Rostenkowski, Dan [IL-5]",8080,-0.35,0.164,100,21,IL,5
104,"Flanagan, Michael Patrick [IL-5]",29515,0.258,-0.314,200,21,IL,5
105,"Blagojevich, Rod R. [IL-5]",29716,-0.273,-0.268,100,21,IL,5
106,"Blagojevich, Rod R. [IL-5]",29716,-0.273,-0.268,100,21,IL,5
107,"Blagojevich, Rod R. [IL-5]",29716,-0.273,-0.268,100,21,IL,5
108,"Emanuel, Rahm [IL-5]",20323,-0.35,-0.207,100,21,IL,5
93,COLLIER,1941,0.368,-0.252,200,21,IL,6
94,HYDE,14239,0.31,-0.213,200,21,IL,6
95,HYDE,14239,0.31,-0.213,200,21,IL,6
96,HYDE,14239,0.31,-0.213,200,21,IL,6
97,HYDE,14239,0.31,-0.213,200,21,IL,6
98,HYDE,14239,0.31,-0.213,200,21,IL,6
99,HYDE,14239,0.31,-0.213,200,21,IL,6
100,HYDE,14239,0.31,-0.213,200,21,IL,6
101,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
102,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
103,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
104,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
105,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
106,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
107,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
108,"Hyde, Henry J. [IL-6]",14239,0.31,-0.213,200,21,IL,6
93,COLLINS (ILL.),14068,-0.52,-0.242,100,21,IL,7
94,COLLINS (ILL.),14068,-0.52,-0.242,100,21,IL,7
95,COLLINS (ILL.),14068,-0.52,-0.242,100,21,IL,7
96,"COLLINS, C.",14068,-0.52,-0.242,100,21,IL,7
97,"COLLINS, C.",14068,-0.52,-0.242,100,21,IL,7
