Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,
106,500,14873,"Hoyer, Steny H.",2,1,100,3/2/99,3/3/01,0,1,2,1,1,H856,LIBRARY (JOINT),52,5,MD,,
106,500,29714,"Davis, Jim",2,2,100,3/2/99,3/3/01,0,1,2,1,1,H856,LIBRARY (JOINT),43,11,FL,,
106,501,29137,"Boehner, John A.",1,1,200,3/2/99,1/3/01,0,1,2,1,2,H856,PRINTING (JOINT),24,8,OH,,
106,501,29552,"Ney, Robert W.",1,2,200,3/2/99,1/3/01,0,3,2,1,1,H856,PRINTING (JOINT),24,18,OH,,
106,501,14873,"Hoyer, Steny H.",2,1,100,3/2/99,1/3/01,0,3,2,1,1,H856,PRINTING (JOINT),52,5,MD,,
106,501,29559,"Fattah, Chaka",2,2,100,3/2/99,1/3/01,0,1,2,1,1,H856,PRINTING (JOINT),14,2,PA,,
106,503,13002,"Archer, Bill",1,1,200,1/19/99,1/3/01,81,8,2,1,0,H249,TAXATION (JOINT),49,7,TX,,
106,503,12041,"Crane, Philip M.",1,2,200,1/19/99,1/3/01,0,4,2,1,1,H249,TAXATION (JOINT),21,8,IL,,
106,503,14669,"Thomas, William M.",1,3,200,1/19/99,1/3/01,0,3,2,1,1,H249,TAXATION (JOINT),71,22,CA,,
106,503,13035,"Rangel, Charles B.",2,1,100,1/19/99,1/3/01,0,3,2,1,1,H249,TAXATION (JOINT),13,15,NY,,
106,503,14053,"Stark, Fortney Pete",2,2,100,1/19/99,1/3/01,0,2,2,1,1,H249,TAXATION (JOINT),71,13,CA,,
106,507,15112,"Saxton, H. James",1,1,200,3/3/99,1/3/01,0,4,2,1,1,H387,ECONOMIC (JOINT),12,3,NJ,,
106,507,29565,"Sanford, Marshall (Mark)",1,2,200,3/18/99,1/3/01,0,3,2,1,0,H1449,ECONOMIC (JOINT),48,1,SC,,
106,507,29104,"Doolittle, John T.",1,3,200,3/18/99,1/3/01,0,1,2,1,2,H1449,ECONOMIC (JOINT),71,4,CA,,
106,507,15600,"Campbell, Tom J.",1,4,200,3/18/99,1/3/01,0,1,2,1,0,H1449,ECONOMIC (JOINT),71,15,CA,,
106,507,29752,"Pitts, Joseph R.",1,5,200,3/18/99,1/3/01,0,1,2,1,2,H1449,ECONOMIC (JOINT),14,16,PA,,
106,507,29939,"Ryan, Paul",1,6,200,3/18/99,1/3/01,0,1,2,1,1,H1449,ECONOMIC (JOINT),25,1,WI,,
106,507,14053,"Stark, Fortney Pete",2,1,100,3/25/99,1/3/01,0,14,2,1,1,H1781,ECONOMIC (JOINT),71,13,CA,,
106,507,29379,"Maloney, Carolyn B.",2,2,100,3/25/99,1/3/01,0,3,2,1,1,H1781,ECONOMIC (JOINT),13,14,NY,,
106,507,29366,"Minge, David",2,3,100,3/25/99,1/3/01,0,1,2,1,0,H1781,ECONOMIC (JOINT),33,2,MN,,
106,507,29383,"Watt, Melvin",2,4,100,3/25/99,1/3/01,0,1,2,1,1,H1781,ECONOMIC (JOINT),47,12,NC,,
106,661,15094,"DeLay, Tom",1,1,200,1/4/99,1/3/01,51,3,2,1,1,H6,MAJORITY WHIP,49,22,TX,,
106,661,15125,"Armey, Richard K.",1,1,200,1/4/99,1/3/01,41,3,2,1,2,H6,MAJORITY LEADER,49,26,TX,,
106,661,15417,"Hastert, J. Dennis",1,1,200,1/4/99,1/3/01,31,1,2,1,1,H2 ,SPEAKER,21,14,IL,,
106,661,14407,"Bonior, David E.",2,1,100,1/4/99,1/3/01,64,5,2,1,1,H6,MINORITY WHIP,23,10,MI,,
106,661,14421,"Gephardt, Richard A.",2,1,100,1/4/99,1/3/01,61,6,2,1,2,H6,MINORITY LEADER,34,3,MO,,
107,102,15093,"Combest, Larry",1,1,200,1/6/01,11/22/02,11,9,2,1,1,H. Res. 19,Agriculture,49,19,TX,,
107,102,29137,"Boehner, John A.",1,2,200,1/6/01,11/22/02,0,6,2,1,1,H. Res. 19,Agriculture,24,8,OH,,
107,102,39308,"Goodlatte, Robert W.",1,3,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Agriculture,40,6,VA,,
107,102,29311,"Pombo, Richard W.",1,4,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Agriculture,71,11,CA,,
107,102,29364,"Smith, Nick",1,5,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Agriculture,23,7,MI,,
107,102,29300,"Everett, Terry",1,6,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Agriculture,41,2,AL,,
107,102,29393,"Lucas, Frank D.",1,7,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Agriculture,53,6,OK,,
107,102,29512,"Chambliss, Saxby",1,8,200,1/6/01,11/22/02,0,4,2,1,0,H. Res. 19,Agriculture,44,8,GA,,
107,102,29722,"Moran, Jerry",1,9,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Agriculture,32,1,KS,,
107,102,29711,"Schaffer, Bob",1,10,200,1/6/01,11/22/02,0,3,2,1,0,H. Res. 19,Agriculture,62,4,CO,,
107,102,29754,"Thune, John",1,11,200,1/6/01,11/22/02,0,3,2,1,0,H. Res. 19,Agriculture,37,1,SD,,
107,102,29755,"Jenkins, William L. (Bill)",1,12,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Agriculture,54,1,TN,,
107,102,29726,"Cooksey, John",1,13,200,1/6/01,11/22/02,0,3,2,1,0,H. Res. 19,Agriculture,45,5,LA,,
107,102,29532,"Gutknecht, Gil",1,14,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Agriculture,33,1,MN,,
107,102,29700,"Riley, Bob",1,15,200,1/6/01,11/22/02,0,2,2,1,0,H. Res. 19,Agriculture,41,3,AL,,
107,102,29910,"Simpson, Michael K.",1,16,200,1/6/01,11/22/02,0,2,2,1,2,H. Res. 19,Agriculture,63,2,ID,,
107,102,29902,"Ose, Doug",1,17,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Agriculture,71,3,CA,,
107,102,29929,"Hayes, Robin",1,18,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Agriculture,47,8,NC,,
107,102,29917,"Fletcher, Ernest L.",1,19,200,1/6/01,3/20/02,0,2,2,2,2,H. Res. 19,Agriculture,51,6,KY,"Resigned from Agri, Budget, and Edu&Work to go to Ener&Comm, H1073",
107,102,29734,"Pickering, Charles W. (Chip), Jr.",1,20,200,1/6/01,11/22/02,0,1,4,1,1,H. Res. 19,Agriculture,46,3,MS,,
107,102,20116,"Johnson, Timothy V.",1,21,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,21,15,IL,,
107,102,20126,"Osborne, Tom",1,22,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,35,3,NE,,
107,102,20117,"Pence, Mike",1,23,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,22,2,IN,,
107,102,20125,"Rehberg, Dennis",1,24,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,64,1,MT,,
107,102,20124,"Graves, Samuel",1,25,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,34,6,MO,,
107,102,20113,"Putnam, Adam",1,26,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Agriculture,43,12,FL,,
107,102,20121,"Kennedy, Mark",1,27,200,1/6/01,11/22/02,0,1,2,1,2,H. Res. 19,Agriculture,33,2,MN,,
107,102,14664,"Stenholm, Charles W.",2,1,100,1/31/01,11/22/02,21,12,2,1,1,H. Res. 25,Agriculture,49,17,TX,,
107,102,15635,"Condit, Gary",2,2,100,1/31/01,11/22/02,0,7,2,1,0,H. Res. 25,Agriculture,71,18,CA,,
107,102,29127,"Peterson, Collin C.",2,3,100,1/31/01,11/22/02,0,6,2,1,1,H. Res. 25,Agriculture,33,7,MN,,
107,102,29105,"Dooley, Calvin M.",2,4,100,1/31/01,11/22/02,0,6,2,1,1,H. Res. 25,Agriculture,71,20,CA,,
107,102,29382,"Clayton, Eva M.",2,5,100,1/31/01,11/22/02,0,5,2,1,0,H. Res. 25,Agriculture,47,1,NC,,
107,102,29302,"Hilliard, Earl F.",2,6,100,1/31/01,11/22/02,0,5,2,1,0,H. Res. 25,Agriculture,41,7,AL,,
107,102,29396,"Holden, Tim",2,7,100,1/31/01,11/22/02,0,5,2,1,1,H. Res. 25,Agriculture,14,6,PA,,
107,102,29339,"Bishop, Sanford D., Jr.",2,8,100,1/31/01,11/22/02,0,5,2,1,2,H. Res. 25,Agriculture,44,2,GA,,
107,102,29368,"Thompson, Bennie",2,9,100,1/31/01,11/22/02,0,5,2,1,1,H. Res. 25,Agriculture,46,2,MS,,
107,102,29528,"Baldacci, John E.",2,10,100,1/31/01,11/22/02,0,4,2,1,0,H. Res. 25,Agriculture,2,2,ME,,
107,102,29702,"Berry, Marion",2,11,100,1/31/01,11/22/02,0,3,2,1,2,H. Res. 25,Agriculture,42,1,AR,,
107,102,29746,"McIntyre, Mike",2,12,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,Agriculture,47,7,NC,,
107,102,29745,"Etheridge, Bob",2,13,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,Agriculture,47,2,NC,,
107,102,29727,"John, Chris",2,14,100,1/31/01,2/8/01,0,3,2,2,2,H. Res. 25,Agriculture,45,7,LA,Appointed to Energy and Commerce,
107,102,29721,"Boswell, Leonard L.",2,15,100,1/31/01,11/22/02,0,3,3,1,1,H. Res. 25,Agriculture,31,3,IA,,
107,102,29913,"Phelps, David D.",2,16,100,1/31/01,11/22/02,0,2,2,1,0,H. Res. 25,Agriculture,21,19,IL,,
107,102,29901,"Thompson, Mike",2,17,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Agriculture,71,1,CA,,
107,102,29914,"Hill, Baron P.",2,18,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Agriculture,22,9,IN,,
107,102,29942,"Baca, Joe",2,19,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Agriculture,71,42,CA,,
107,102,20102,"Ross, Mike",2,20,100,2/8/01,11/22/02,0,1,2,1,1,H. Res. 33,Agriculture,42,4,AR,,
107,102,70601,"Acevedo-Vila, Anibal",2,21,999,2/8/01,11/22/02,0,1,2,1,1,H. Res. 33,Agriculture,92,80,PR,,
107,102,29916,"Lucas, Ken",5,22,100,3/14/01,11/22/02,0,2,2,1,1,H. Res. 88,Agriculture,51,4,KY,To rank immediately after Phelps of Illinois,
107,102,29769,"Kind, Ron",5,23,100,3/14/01,11/22/02,0,1,2,1,2,H. Res. 88,Agriculture,25,3,WI,To rank immediately after Acevedo-Vile of Puerto Rico,
107,102,29920,"Shows, Ronnie",5,24,100,3/14/01,11/22/02,0,1,2,1,0,H. Res. 88,Agriculture,46,4,MS,To rank immediately after Acevedo-Vile of Puerto Rico,
107,102,15026,"Gekas, George W.",6,1,200,7/26/02,11/22/02,0,1,2,1,0,H. Res. 510,Agriculture,14,17,PA,,
107,102,20145,"Larsen, Rick",7,1,100,2/8/01,11/22/02,0,1,3,1,1,H. Res. 33,Agriculture,73,2,WA,,
107,104,13047,"Young, C.W. Bill",1,1,200,1/6/01,11/22/02,11,15,2,1,1,H. Res. 19,Appropriations,43,10,FL,,
107,104,14045,"Regula, Ralph S.",1,2,200,1/6/01,11/22/02,0,14,2,1,1,H. Res. 19,Appropriations,24,16,OH,,
107,104,14644,"Lewis, Jerry",1,3,200,1/6/01,11/22/02,0,11,2,1,1,H. Res. 19,Appropriations,71,40,CA,,
107,104,14854,"Rogers, Harold",1,4,200,1/6/01,11/22/02,0,10,2,1,1,H. Res. 19,Appropriations,51,5,KY,,
107,104,14861,"Skeen, Joe",1,5,200,1/6/01,11/22/02,0,9,2,1,0,H. Res. 19,Appropriations,66,2,NM,,
107,104,14869,"Wolf, Frank R.",1,6,200,1/6/01,11/22/02,0,9,2,1,1,H. Res. 19,Appropriations,40,10,VA,,
107,104,15094,"DeLay, Tom",1,7,200,1/6/01,11/22/02,0,8,3,1,2,H. Res. 19,Appropriations,49,22,TX,,
107,104,15105,"Kolbe, Jim",1,8,200,1/6/01,11/22/02,0,8,2,1,1,H. Res. 19,Appropriations,61,5,AZ,,
107,104,15090,"Callahan, H.L. (Sonny)",1,9,200,1/6/01,11/22/02,0,5,2,1,0,H. Res. 19,Appropriations,41,1,AL,,
107,104,15630,"Walsh, James T.",1,10,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Appropriations,13,25,NY,,
107,104,29135,"Taylor, Charles H.",1,11,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Appropriations,47,11,NC,,
107,104,29136,"Hobson, David L.",1,12,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Appropriations,24,7,OH,,
107,104,29392,"Istook, Ernest J., Jr.",1,13,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Appropriations,53,5,OK,,
107,104,39302,"Bonilla, Henry B.",1,14,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,Appropriations,49,23,TX,,
107,104,29365,"Knollenberg, Joe",1,15,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,23,11,MI,,
107,104,29333,"Miller, Dan",1,16,200,1/6/01,11/22/02,0,4,2,1,0,H. Res. 19,Appropriations,43,13,FL,,
107,104,29338,"Kingston, Jack",1,17,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,44,1,GA,,
107,104,29541,"Frelinghuysen, Rodney P.",1,18,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,12,11,NJ,,
107,104,29534,"Wicker, Roger F.",1,19,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,46,1,MS,,
107,104,29581,"Nethercutt, George",1,20,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,73,5,WA,,
107,104,29107,"Cunningham, Randy (Duke)",1,21,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Appropriations,71,51,CA,,
107,104,29524,"Tiahrt, Todd",1,22,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Appropriations,32,4,KS,,
107,104,29567,"Wamp, Zach",1,23,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Appropriations,54,3,TN,,
107,104,29522,"Latham, Tom",1,24,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Appropriations,31,5,IA,,
107,104,29725,"Northup, Anne Meagher",1,25,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Appropriations,51,3,KY,,
107,104,29701,"Aderholt, Robert",1,26,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,Appropriations,41,4,AL,,
107,104,29736,"Emerson, Jo Ann",1,27,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Appropriations,34,8,MO,,
107,104,29740,"Sununu, John E.",1,28,200,1/6/01,11/22/02,0,2,2,1,0,H. Res. 19,Appropriations,4,1,NH,,
107,104,29762,"Granger, Kay",1,29,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Appropriations,49,12,TX,,
107,104,29751,"Peterson, John E.",1,30,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,Appropriations,14,5,PA,,
107,104,29104,"Doolittle, John T.",1,31,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Appropriations,71,4,CA,,
107,104,29517,"LaHood, Ray",1,32,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,Appropriations,21,18,IL,,
107,104,29927,"Sweeney, John E.",1,33,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Appropriations,13,22,NY,,
107,104,29918,"Vitter, David",1,34,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,Appropriations,45,1,LA,,
107,104,99767,"Goode, Virgil H., Jr.",1,35,328,1/6/01,11/22/02,0,2,2,1,1,H. Res. 20,Appropriations,40,5,VA,Added while Independent (caucused with Republicans) and switched to GOP in Feb. 2002,
107,104,12036,"Obey, David R.",2,1,100,1/31/01,11/22/02,21,17,2,1,1,H. Res. 25,Appropriations,25,7,WI,,
107,104,14072,"Murtha, John P., Jr.",2,2,100,1/31/01,11/22/02,0,14,2,1,1,H. Res. 25,Appropriations,14,12,PA,,
107,104,14413,"Dicks, Norman D.",2,3,100,1/31/01,11/22/02,0,13,2,1,1,H. Res. 25,Appropriations,73,6,WA,,
107,104,14656,"Sabo, Martin Olav",2,4,100,1/31/01,11/22/02,0,12,2,1,1,H. Res. 25,Appropriations,33,5,MN,,
107,104,14873,"Hoyer, Steny H.",2,5,100,1/31/01,11/22/02,0,11,2,1,1,H. Res. 25,Appropriations,52,5,MD,,
107,104,15083,"Mollohan, Alan B.",2,6,100,1/31/01,11/22/02,0,9,2,1,1,H. Res. 25,Appropriations,56,1,WV,,
107,104,15029,"Kaptur, Marcy",2,7,100,1/31/01,11/22/02,0,7,2,1,1,H. Res. 25,Appropriations,24,9,OH,,
107,104,15448,"Pelosi, Nancy",2,8,100,1/31/01,11/22/02,0,6,2,1,2,H. Res. 25,Appropriations,71,8,CA,,
107,104,15124,"Visclosky, Peter J.",2,9,100,1/31/01,11/22/02,0,6,2,1,1,H. Res. 25,Appropriations,22,1,IN,,
107,104,15612,"Lowey, Nita M.",2,10,100,1/31/01,11/22/02,0,5,2,1,1,H. Res. 25,Appropriations,13,18,NY,,
107,104,29134,"Serrano, Jose E.",2,11,100,1/31/01,11/22/02,0,4,4,1,1,H. Res. 25,Appropriations,13,16,NY,,
107,104,29109,"DeLauro, Rosa",2,12,100,1/31/01,11/22/02,0,3,4,1,1,H. Res. 25,Appropriations,1,3,CT,,
107,104,29149,"Moran, James P., Jr.",2,13,100,1/31/01,11/22/02,0,3,4,1,1,H. Res. 25,Appropriations,40,8,VA,,
107,104,29123,"Olver, John W.",2,14,100,1/31/01,11/22/02,0,3,4,1,1,H. Res. 25,Appropriations,3,1,MA,,
107,104,29101,"Pastor, Ed",2,15,100,1/31/01,11/22/02,0,3,4,1,1,H. Res. 25,Appropriations,61,2,AZ,,
107,104,29334,"Meek, Carrie",2,16,100,1/31/01,11/22/02,0,3,4,1,0,H. Res. 25,Appropriations,43,17,FL,Retired,
107,104,15438,"Price, David E.",2,17,100,1/31/01,11/22/02,0,3,4,1,1,H. Res. 25,Appropriations,47,4,NC,,
107,104,29144,"Edwards, Chet",2,18,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,Appropriations,49,11,TX,,
107,104,29100,"Cramer, Bud",2,19,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,Appropriations,41,5,AL,,
107,104,29564,"Kennedy, Patrick J.",2,20,100,1/31/01,11/22/02,0,1,2,1,1,H. Res. 25,Appropriations,5,1,RI,,
107,104,39301,"Clyburn, James E.",2,21,100,1/31/01,11/22/02,0,1,4,1,1,H. Res. 25,Appropriations,48,6,SC,,
107,104,29380,"Hinchey, Maurice D.",2,22,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,13,26,NY,,
107,104,29317,"Roybal-Allard, Lucille",2,23,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,71,33,CA,,
107,104,29313,"Farr, Sam",2,24,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,71,17,CA,,
107,104,29585,"Jackson, Jesse L., Jr.",2,25,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,21,2,IL,,
107,104,29733,"Kilpatrick, Carolyn C.",2,26,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,23,15,MI,,
107,104,29713,"Boyd, Allen",2,27,100,1/31/01,11/22/02,0,2,2,1,1,H. Res. 25,Appropriations,43,2,FL,,
107,104,29559,"Fattah, Chaka",2,28,100,2/8/01,11/22/02,0,1,2,1,1,H. Res. 33,Appropriations,14,2,PA,,
107,104,29742,"Rothman, Steven R.",2,29,100,2/8/01,11/22/02,0,1,2,1,1,H. Res. 33,Appropriations,12,9,NJ,,
107,104,29933,"Sherwood, Don",4,36,200,3/7/01,11/22/02,0,1,2,1,1,H. Res. 82,Appropriations,14,10,PA,,
107,106,14454,"Stump, Robert",1,1,200,1/6/01,11/22/02,11,13,2,3,0,H. Res. 19,National Security,61,3,AZ,,
107,106,13042,"Spence, Floyd D.",1,2,200,1/6/01,8/16/01,0,16,2,5,0,H. Res. 19,National Security,48,2,SC,Died 8/16/2001,
107,106,14835,"Hunter, Duncan L.",1,3,200,1/6/01,11/22/02,0,11,2,1,1,H. Res. 19,National Security,71,52,CA,,
107,106,14829,"Hansen, James V.",1,4,200,1/6/01,11/22/02,0,9,2,1,0,H. Res. 19,National Security,67,1,UT,,
107,106,15447,"Weldon, Curt",1,5,200,1/6/01,11/22/02,0,8,2,1,1,H. Res. 19,National Security,14,7,PA,,
107,106,15419,"Hefley, Joel",1,6,200,1/6/01,11/22/02,0,7,2,1,1,H. Res. 19,National Security,62,5,CO,,
107,106,15112,"Saxton, H. James",1,7,200,1/6/01,11/22/02,0,6,2,1,1,H. Res. 19,National Security,12,3,NJ,,
107,106,39316,"McHugh, John M.",1,8,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,National Security,13,24,NY,,
107,106,29300,"Everett, Terry",1,9,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,National Security,41,2,AL,,
107,106,29356,"Bartlett, Roscoe G.",1,10,200,1/6/01,11/22/02,0,5,2,1,1,H. Res. 19,National Security,52,6,MD,,
107,106,29315,"McKeon, Howard P. (Buck)",1,11,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,National Security,71,25,CA,,
107,106,29556,"Watts, J. C., Jr.",1,12,200,1/6/01,11/22/02,0,4,2,1,0,H. Res. 19,National Security,53,4,OK,,
107,106,29572,"Thornberry, William M. (Mac)",1,13,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,National Security,49,13,TX,,
107,106,29520,"Hostettler, John N.",1,14,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,National Security,22,8,IN,,
107,106,29512,"Chambliss, Saxby",1,15,200,1/6/01,11/22/02,0,4,2,1,0,H. Res. 19,National Security,44,8,GA,,
107,106,29568,"Hilleary, Van",1,16,200,1/6/01,11/22/02,0,4,2,1,0,H. Res. 19,National Security,54,4,TN,,
107,106,39508,"Scarborough, Joe",1,17,200,1/6/01,6/5/01,0,4,2,8,0,H. Res. 19,National Security,43,1,FL,"Resigned from Congress, effective 9/6/2001, H2852",
107,106,29546,"Jones, Walter B., Jr.",1,18,200,1/6/01,11/22/02,0,4,2,1,1,H. Res. 19,National Security,47,3,NC,,
107,106,29566,"Graham, Lindsey O.",1,19,200,1/6/01,11/22/02,0,3,2,1,0,H. Res. 19,National Security,48,3,SC,,
107,106,29723,"Ryun, Jim",1,20,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,National Security,32,2,KS,,
107,106,29700,"Riley, Bob",1,21,200,1/6/01,11/22/02,0,3,2,1,0,H. Res. 19,National Security,41,3,AL,,
107,106,29739,"Gibbons, Jim",1,22,200,1/6/01,11/22/02,0,3,2,1,1,H. Res. 19,National Security,65,2,NV,,
107,106,29929,"Hayes, Robin",1,23,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,National Security,47,8,NC,,
107,106,29933,"Sherwood, Don",1,24,200,1/6/01,3/7/01,0,2,2,2,2,H. Res. 19,National Security,14,10,PA,"Resigned from Committee (and Resources, and Trans and Infra), H708; transferred to Appropriations",
107,106,29779,"Wilson, Heather",1,25,200,1/6/01,11/22/02,0,2,2,1,1,H. Res. 19,National Security,66,1,NM,,
107,106,29323,"Calvert, Ken",1,26,200,1/6/01,11/22/02,0,2,4,1,1,H. Res. 19,National Security,71,43,CA,,
107,106,20109,"Simmons, Rob",1,27,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,National Security,1,2,CT,,
107,106,20111,"Crenshaw, Ander",1,28,200,1/6/01,11/22/02,0,1,2,1,2,H. Res. 19,National Security,43,4,FL,,
107,106,20115,"Kirk, Mark",1,29,200,1/6/01,11/22/02,0,1,2,1,2,H. Res. 19,National Security,21,10,IL,,
107,106,20141,"Davis, Jo Ann",1,30,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,National Security,40,1,VA,,
107,106,20142,"Schrock, Edward",1,31,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,National Security,40,2,VA,,
107,106,20123,"Akin, W. Todd",1,32,200,1/6/01,11/22/02,0,1,2,1,1,H. Res. 19,National Security,34,2,MO,,
107,106,14451,"Skelton, Ike",2,1,100,1/31/01,11/22/02,21,11,2,1,1,H. Res. 25,National Security,34,4,MO,,
107,106,15060,"Sisisky, Norman",2,2,100,1/31/01,3/29/01,0,10,2,5,0,H. Res. 25,National Security,40,4,VA,Died,
107,106,15064,"Spratt, John M., Jr.",2,3,100,1/31/01,11/22/02,0,10,2,1,1,H. Res. 25,National Security,48,5,SC,,
107,106,15049,"Ortiz, Solomon P.",2,4,100,1/31/01,11/22/02,0,10,2,1,1,H. Res. 25,National Security,49,27,TX,,
107,106,15023,"Evans, Lane",2,5,100,1/31/01,11/22/02,0,8,2,1,1,H. Res. 25,National Security,21,17,IL,,
107,106,15637,"Taylor, Gene",2,6,100,1/31/01,11/22/02,0,7,2,1,1,H. Res. 25,National Security,46,5,MS,,
107,106,15245,"Abercrombie, Neil",2,7,100,1/31/01,11/22/02,0,6,4,1,1,H. Res. 25,National Security,82,1,HI,,
107,106,29358,"Meehan, Martin T.",2,8,100,1/31/01,11/22/02,0,5,2,1,1,H. Res. 25,National Security,3,5,MA,,
107,106,70305,"Underwood, Robert A.",2,9,100,1/31/01,11/22/02,0,5,2,1,0,H. Res. 25,National Security,91,80,GU,,
107,106,29716,"Blagojevich, Rod",2,10,100,1/31/01,11/22/02,0,3,2,1,0,H. Res. 25,National Security,21,5,IL,,
107,106,29764,"Reyes, Silvestre",2,11,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,49,16,TX,,
107,106,29728,"Allen, Thomas H.",2,12,100,1/31/01,11/22/02,0,3,2,1,2,H. Res. 25,National Security,2,1,ME,,
107,106,29703,"Snyder, Vic",2,13,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,42,2,AR,,
107,106,29758,"Turner, Jim",2,14,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,49,2,TX,,
107,106,29768,"Smith, Adam",2,15,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,73,9,WA,,
107,106,29709,"Sanchez, Loretta",2,16,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,71,46,CA,,
107,106,29712,"Maloney, Jim",2,17,100,1/31/01,11/22/02,0,3,2,1,0,H. Res. 25,National Security,1,5,CT,,
107,106,29746,"McIntyre, Mike",2,18,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,47,7,NC,,
107,106,29771,"Rodriguez, Ciro D.",2,19,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,49,28,TX,,
107,106,29344,"McKinney, Cynthia A.",2,20,100,1/31/01,11/22/02,0,3,3,1,0,H. Res. 25,National Security,44,4,GA,Defeated for re-nomination,
107,106,29705,"Tauscher, Ellen",2,21,100,1/31/01,11/22/02,0,3,2,1,1,H. Res. 25,National Security,71,10,CA,,
