Congress,Committee Code,ID #,Name,Maj/Min,Rank Within Party,Party Code,Date of Appointment,Date of Termination,,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State Code,District,State Name,Notes,,,,
106,330,15701,"Burns, Conrad",1,11,200,1/7/99,1/3/01,,0,5,4,1,1,S. Res. 12,Energy and Natural Resources,64,81,MT,,,,,
106,330,14912,"Bingaman, Jeff",2,1,100,1/7/99,1/3/01,,21,14,2,1,1,S. Res. 14,Energy and Natural Resources,66,81,NM,,,,,
106,330,14400,"Akaka, Daniel K.",2,2,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 14,Energy and Natural Resources,82,81,HI,,,,,
106,330,14812,"Dorgan, Byron",2,3,100,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 14,Energy and Natural Resources,36,83,ND,,,,,
106,330,15503,"Graham, Bob",2,4,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Energy and Natural Resources,43,83,FL,,,,,
106,330,14871,"Wyden, Ron",2,5,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Energy and Natural Resources,72,83,OR,,,,,
106,330,15425,"Johnson, Tim",2,6,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Energy and Natural Resources,37,82,SD,,,,,
106,330,49702,"Landrieu, Mary L.",2,7,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Energy and Natural Resources,45,82,LA,,,,,
106,330,49901,"Bayh, Evan",2,8,100,1/7/99,1/3/01,,0,1,4,1,1,S. Res. 14,Energy and Natural Resources,22,83,IN,,,,,
106,330,29305,"Lincoln, Blanche Lambert",2,9,100,1/7/99,1/3/01,,0,1,4,1,2,S. Res. 14,Energy and Natural Resources,42,83,AR,,,,,
106,332,14500,"Chafee, John H.",1,1,200,1/7/99,10/24/99,,12,22,2,5,0,S. Res. 12,Environment and Public Works,5,81,RI,Died,,,,
106,332,14712,"Warner, John W.",1,2,200,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 12,Environment and Public Works,40,82,VA,,,,,
106,332,15116,"Smith, Robert C.",1,3,200,1/7/99,1/3/01,,13,9,2,1,1,S. Res. 12,Environment and Public Works,4,82,NH,named chair of committee s. res. 229 11/9/1999,,,,
106,332,15424,"Inhofe, James M.",1,4,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Environment and Public Works,53,82,OK,,,,,
106,332,15633,"Thomas, Craig",1,5,200,1/7/99,1/3/01,,0,5,4,1,1,S. Res. 12,Environment and Public Works,68,81,WY,,,,,
106,332,15501,"Bond, Christopher S.",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Environment and Public Works,34,83,MO,,,,,
106,332,49903,"Voinovich, George Victor",1,7,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Environment and Public Works,24,83,OH,,,,,
106,332,29345,"Crapo, Michael Dean",1,8,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Environment and Public Works,63,83,ID,,,,,
106,332,49307,"Bennet, Robert F.",1,9,200,1/7/99,1/3/01,,0,1,4,1,2,S. Res. 12,Environment and Public Works,67,83,UT,,,,,
106,332,49306,"Hutchison, Kay Bailey",1,10,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 12,Environment and Public Works,49,81,TX,,,,,
106,332,14203,"Baucus, Max",2,1,100,1/7/99,1/3/01,,21,21,2,1,1,S. Res. 14,Environment and Public Works,64,82,MT,,,,,
106,332,14508,"Moynihan, Daniel P.",2,2,100,1/7/99,1/3/01,,0,22,2,1,0,S. Res. 14,Environment and Public Works,13,81,NY,,,,,
106,332,14914,"Lautenberg, Frank R.",2,3,100,1/7/99,1/3/01,,0,15,3,1,1,S. Res. 14,Environment and Public Works,12,81,NJ,,,,,
106,332,15054,"Reid, Harry",2,4,100,1/7/99,1/3/01,,0,13,2,1,1,1,Environment and Public Works,65,83,NV,,,,,
106,332,15503,"Graham, Bob",2,5,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 14,Environment and Public Works,43,83,FL,,,,,
106,332,15704,"Lieberman, Joseph I.",2,6,100,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 14,Environment and Public Works,1,81,CT,,,,,
106,332,15011,"Boxer, Barbara",2,7,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 14,Environment and Public Works,71,83,CA,,,,,
106,332,14871,"Wyden, Ron",2,8,100,1/7/99,1/3/01,,0,4,2,1,1,S. Res. 14,Environment and Public Works,72,83,OR,,,,,
106,332,49905,"Chafee, Lincoln Davenport",6,1,200,11/9/99,1/3/01,,0,1,2,1,1,S. Res. 229,Environment and Public Works,5,81,RI,Rank 10,,,,
106,336,11044,"Roth, William V., Jr.",1,1,200,1/7/99,1/3/01,,11,27,2,1,0,S. Res. 12,Finance,11,81,DE,,,,,
106,336,14500,"Chafee, John H.",1,2,200,1/7/99,10/24/99,,0,21,2,5,0,S. Res. 12,Finance,5,81,RI,Died,,,,
106,336,14226,"Grassley, Charles E.",1,3,200,1/7/99,1/3/01,,0,9,4,1,1,S. Res. 12,Finance,31,83,IA,,,,,
106,336,14503,"Hatch, Orrin G.",1,4,200,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 12,Finance,67,81,UT,,,,,
106,336,14907,"Murkowski, Frank H.",1,5,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Finance,81,83,AK,,,,,
106,336,14908,"Nickles, Don",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Finance,53,83,OK,,,,,
106,336,14628,"Gramm, Phil",1,7,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Finance,49,82,TX,,,,,
106,336,14031,"Lott, Trent",1,8,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Finance,46,81,MS,,,,,
106,336,14240,"Jeffords, James M.",1,9,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Finance,6,81,VT,,,,,
106,336,15037,"Mack, Connie",1,10,200,1/7/99,1/3/01,,0,3,2,1,0,S. Res. 12,Finance,43,81,FL,,,,,
106,336,49503,"Thompson, Fred",1,11,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Finance,54,82,TN,,,,,
106,336,14508,"Moynihan, Daniel P.",2,1,100,1/7/99,1/3/01,,21,22,2,1,0,S. Res. 14,Finance,13,81,NY,,,,,
106,336,14203,"Baucus, Max",2,2,100,1/7/99,1/3/01,,0,21,2,1,1,S. Res. 14,Finance,64,82,MT,,,,,
106,336,14922,"Rockefeller, John D., IV",2,3,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 14,Finance,56,82,WV,,,,,
106,336,13056,"Breaux, John B.",2,4,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 14,Finance,45,83,LA,,,,,
106,336,15502,"Conrad, Kent",2,5,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 14,Finance,36,81,ND,,,,,
106,336,15503,"Graham, Bob",2,6,100,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 14,Finance,43,83,FL,,,,,
106,336,15700,"Bryan, Richard H.",2,7,100,1/7/99,1/3/01,,0,3,2,1,0,S. Res. 14,Finance,65,81,NV,,,,,
106,336,15702,"Kerrey, J. Robert",2,8,100,1/7/99,1/3/01,,0,3,2,1,0,S. Res. 14,Finance,35,81,NE,,,,,
106,336,15705,"Robb, Charles S.",2,9,100,1/7/99,1/3/01,,0,9,2,1,0,S. Res. 14,Finance,40,81,VA,,,,,
106,336,49301,"Coverdell, Paul",6,1,200,11/9/99,7/18/00,,0,1,2,5,0,S. Res. 229,Finance,44,83,GA,Died,,,,
106,338,14105,"Helms, Jesse",1,1,200,1/7/99,1/3/01,,11,21,2,1,1,S. Res. 12,Foreign Relations,47,82,NC,,,,,
106,338,14506,"Lugar, Richard G.",1,2,200,1/7/99,1/3/01,,0,21,2,1,1,S. Res. 12,Foreign Relations,22,81,IN,,,,,
106,338,49301,"Coverdell, Paul",1,3,200,1/7/99,11/9/99,,0,7,2,2,0,S. Res. 12,Foreign Relations,44,83,GA,Coverdell not included in new roster of for. Affairs by s. res 229; moves to finance,,,,
106,338,49704,"Hagel, Chuck",1,4,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Foreign Relations,35,82,NE,,,,,
106,338,49705,"Smith, Gordon H.",1,5,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Foreign Relations,72,82,OR,,,,,
106,338,29367,"Grams, Rod",1,6,200,1/7/99,1/3/01,,0,5,2,1,0,S. Res. 12,Foreign Relations,33,81,MN,,,,,
106,338,29523,"Brownback, Samuel Dale",1,7,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Foreign Relations,32,83,KS,,,,,
106,338,15633,"Thomas, Craig",1,8,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Foreign Relations,68,81,WY,,,,,
106,338,49501,"Ashcroft, John",1,9,200,1/7/99,1/3/01,,0,5,2,1,0,S. Res. 12,Foreign Relations,34,81,MO,,,,,
106,338,49502,"Frist, William H.",1,10,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Foreign Relations,54,81,TN,,,,,
106,338,14101,"Biden, Joseph R., Jr.",2,1,100,1/7/99,1/3/01,,21,25,2,1,1,S. Res. 14,Foreign Relations,11,82,DE,,,,,
106,338,13039,"Sarbanes, Paul S.",2,2,100,1/7/99,1/3/01,,0,22,2,1,1,S. Res. 14,Foreign Relations,52,81,MD,,,,,
106,338,14213,"Dodd, Christopher, J",2,3,100,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 14,Foreign Relations,1,83,CT,,,,,
106,338,14920,"Kerry, John F.",2,4,100,1/7/99,1/3/01,,0,14,2,1,1,S. Res. 14,Foreign Relations,3,82,MA,,,,,
106,338,49309,"Feingold, Russel D.",2,5,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 14,Foreign Relations,25,83,WI,,,,,
106,338,49101,"Wellstone, Paul David",2,6,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 14,Foreign Relations,33,82,MN,,,,,
106,338,15011,"Boxer, Barbara",2,7,100,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 14,Foreign Relations,71,83,CA,,,,,
106,338,15071,"Torricelli, Robert G.",2,8,100,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 14,Foreign Relations,12,82,NJ,,,,,
106,338,49905,"Chafee, Lincoln Davenport",6,1,200,11/9/99,1/3/01,,0,1,2,1,1,S. Res. 229,Foreign Relations,5,81,RI,,,,,
106,344,49503,"Thompson, Fred",1,1,200,1/7/99,1/3/01,,11,5,2,1,1,S. Res. 10,Governmental Affairs,54,82,TN,,,,,
106,344,11044,"Roth, William V., Jr.",1,2,200,1/7/99,1/3/01,,0,2,4,1,0,S. Res. 12,Governmental Affairs,11,81,DE,,,,,
106,344,12109,"Stevens, Ted",1,3,200,1/7/99,1/3/01,,0,1,4,1,1,S. Res. 12,Governmental Affairs,81,82,AK,,,,,
106,344,49703,"Collins, Susan",1,4,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Governmental Affairs,2,82,ME,,,,,
106,344,49903,"Voinovich, George Victor",1,5,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Governmental Affairs,24,83,OH,,,,,
106,344,14103,"Domenici, Pete V.",1,6,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Governmental Affairs,66,82,NM,,,,,
106,344,14009,"Cochran, Thad",1,7,200,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 12,Governmental Affairs,46,82,MS,,,,,
106,344,14910,"Specter, Arlen",1,8,200,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 12,Governmental Affairs,14,83,PA,,,,,
106,344,14826,"Gregg, Judd",1,9,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Governmental Affairs,4,83,NH,,,,,
106,344,15704,"Lieberman, Joseph I.",2,1,100,1/7/99,1/3/01,,21,11,2,1,1,S. Res. 14,Governmental Affairs,1,81,CT,,,,,
106,344,14709,"Levin, Carl",2,2,100,1/7/99,1/3/01,,0,21,2,1,1,S. Res. 14,Governmental Affairs,23,82,MI,,,,,
106,344,14400,"Akaka, Daniel K.",2,3,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 14,Governmental Affairs,82,81,HI,,,,,
106,344,15021,"Durbin, Richard J.",2,4,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Governmental Affairs,21,82,IL,,,,,
106,344,15071,"Torricelli, Robert G.",2,5,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Governmental Affairs,12,82,NJ,,,,,
106,344,49701,"Cleland, Max",2,6,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Governmental Affairs,44,82,GA,,,,,
106,344,49902,"Edwards, John",2,7,100,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 14,Governmental Affairs,47,83,NC,,,,,
106,358,14503,"Hatch, Orrin G.",1,1,200,1/7/99,1/3/01,,11,23,2,1,1,S. Res. 12,Judiciary,67,81,UT,,,,,
106,358,9369,"Thurmond, Strom",1,2,200,1/7/99,1/3/01,,0,33,2,1,1,S. Res. 12,Judiciary,48,82,SC,,,,,
106,358,14226,"Grassley, Charles E.",1,3,200,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 12,Judiciary,31,83,IA,,,,,
106,358,14910,"Specter, Arlen",1,4,200,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 12,Judiciary,14,83,PA,,,,,
106,358,15429,"Kyl, Jon",1,5,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Judiciary,61,81,AZ,,,,,
106,358,15020,"DeWine, Michael",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Judiciary,24,81,OH,,,,,
106,358,49501,"Ashcroft, John",1,7,200,1/7/99,1/3/01,,0,3,2,1,0,S. Res. 12,Judiciary,34,81,MO,,,,,
106,358,49500,"Abraham, Spencer",1,8,200,1/7/99,1/3/01,,0,5,2,1,0,S. Res. 12,Judiciary,23,81,MI,,,,,
106,358,49700,"Sessions, Jeff",1,9,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Judiciary,41,82,AL,,,,,
106,358,15116,"Smith, Robert C.",1,10,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 12,Judiciary,4,82,NH,,,,,
106,358,14307,"Leahy, Patrick J.",2,1,100,1/7/99,1/3/01,,21,21,2,1,1,S. Res. 14,Judiciary,6,83,VT,,,,,
106,358,10808,"Kennedy, Edward M.",2,2,100,1/7/99,1/3/01,,0,36,2,1,1,S. Res. 14,Judiciary,3,81,MA,,,,,
106,358,14101,"Biden, Joseph R., Jr.",2,3,100,1/7/99,1/3/01,,0,22,2,1,1,S. Res. 14,Judiciary,11,82,DE,,,,,
106,358,15703,"Kohl, Herbert H.",2,4,100,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 14,Judiciary,25,81,WI,,,,,
106,358,49300,"Feinstein, Dianne",2,5,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 14,Judiciary,71,81,CA,,,,,
106,358,49309,"Feingold, Russel D.",2,6,100,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 14,Judiciary,25,83,WI,,,,,
106,358,15071,"Torricelli, Robert G.",2,7,100,1/7/99,1/3/01,,0,3,2,1,2,S. Res. 14,Judiciary,12,82,NJ,,,,,
106,358,14858,"Schumer, Charles Ellis (Chuck)",2,8,100,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 14,Judiciary,13,83,NY,,,,,
106,362,14240,"Jeffords, James M.",1,1,200,1/7/99,1/3/01,,11,11,2,1,1,S. Res. 12,Labor and Human Resources,6,81,VT,,,,,
106,362,14826,"Gregg, Judd",1,2,200,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 12,Labor and Human Resources,4,83,NH,,,,,
106,362,49502,"Frist, William H.",1,3,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Labor and Human Resources,54,81,TN,,,,,
106,362,15020,"DeWine, Michael",1,4,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 12,Labor and Human Resources,24,81,OH,,,,,
106,362,49706,"Enzi, Michael B.",1,5,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Labor and Human Resources,68,82,WY,,,,,
106,362,29306,"Hutchinson, Tim",1,6,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 12,Labor and Human Resources,42,82,AR,,,,,
106,362,49703,"Collins, Susan",1,7,200,1/7/99,1/3/01,,0,3,3,1,1,S. Res. 12,Labor and Human Resources,2,82,ME,,,,,
106,362,29523,"Brownback, Samuel Dale",1,8,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 12,Labor and Human Resources,32,83,KS,,,,,
106,362,49704,"Hagel, Chuck",1,9,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 12,Labor and Human Resources,35,82,NE,,,,,
106,362,49700,"Sessions, Jeff",1,10,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 12,Labor and Human Resources,41,82,AL,,,,,
106,362,10808,"Kennedy, Edward M.",2,1,100,1/7/99,1/3/01,,21,36,2,1,1,S. Res. 14,Labor and Human Resources,3,81,MA,,,,,
106,362,14213,"Dodd, Christopher, J",2,2,100,1/7/99,1/3/01,,0,15,2,1,1,S. Res. 14,Labor and Human Resources,1,83,CT,,,,,
106,362,14230,"Harkin, Tom",2,3,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 14,Labor and Human Resources,31,82,IA,,,,,
106,362,14440,"Mikulski, Barbara A.",2,4,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 14,Labor and Human Resources,52,83,MD,,,,,
106,362,14912,"Bingaman, Jeff",2,5,100,1/7/99,1/3/01,,0,3,4,1,1,S. Res. 14,Labor and Human Resources,66,81,NM,,,,,
106,362,49101,"Wellstone, Paul David",2,6,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 14,Labor and Human Resources,33,82,MN,,,,,
106,362,49308,"Murray, Patty",2,7,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Labor and Human Resources,73,83,WA,,,,,
106,362,29142,"Reed, Jack",2,8,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 14,Labor and Human Resources,5,82,RI,,,,,
106,380,14921,"McConnell, Mitch",1,1,200,1/7/99,1/3/01,,11,11,2,1,1,S. Res. 13,Rules and Administration,51,82,KY,,,,,
106,380,14105,"Helms, Jesse",1,2,200,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 13,Rules and Administration,47,82,NC,,,,,
106,380,12109,"Stevens, Ted",1,3,200,1/7/99,1/3/01,,0,15,4,1,1,S. Res. 13,Rules and Administration,81,82,AK,,,,,
106,380,14712,"Warner, John W.",1,4,200,1/7/99,1/3/01,,0,9,4,1,1,S. Res. 13,Rules and Administration,40,82,VA,,,,,
106,380,14009,"Cochran, Thad",1,5,200,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 13,Rules and Administration,46,82,MS,,,,,
106,380,29141,"Santorum, Rick",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 13,Rules and Administration,14,81,PA,,,,,
106,380,14908,"Nickles, Don",1,7,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 13,Rules and Administration,53,83,OK,,,,,
106,380,14031,"Lott, Trent",1,8,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Rules and Administration,46,81,MS,,,,,
106,380,49306,"Hutchison, Kay Bailey",1,9,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Rules and Administration,49,81,TX,,,,,
106,380,14213,"Dodd, Christopher, J",2,1,100,1/7/99,1/3/01,,21,13,2,1,1,S. Res. 15,Rules and Administration,1,83,CT,,,,,
106,380,1366,"Byrd, Robert C.",2,2,100,1/7/99,1/3/01,,0,37,2,1,1,S. Res. 15,Rules and Administration,56,81,WV,,,,,
106,380,4812,"Inouye, Daniel K.",2,3,100,1/7/99,1/3/01,,0,17,2,1,1,S. Res. 15,Rules and Administration,82,83,HI,,,,,
106,380,14508,"Moynihan, Daniel P.",2,4,100,1/7/99,1/3/01,,0,13,2,1,0,S. Res. 15,Rules and Administration,13,81,NY,,,,,
106,380,49300,"Feinstein, Dianne",2,5,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 15,Rules and Administration,71,81,CA,,,,,
106,380,15071,"Torricelli, Robert G.",2,6,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 15,Rules and Administration,12,82,NJ,,,,,
106,380,14858,"Schumer, Charles Ellis (Chuck)",2,7,100,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 15,Rules and Administration,13,83,NY,,,,,
106,384,15501,"Bond, Christopher S.",1,1,200,1/7/99,1/3/01,,11,13,2,1,1,S. Res. 13,Small Business,34,83,MO,,,,,
106,384,15701,"Burns, Conrad",1,2,200,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 13,Small Business,64,81,MT,,,,,
106,384,49301,"Coverdell, Paul",1,3,200,1/7/99,7/18/00,,0,7,2,5,0,S. Res. 13,Small Business,44,83,GA,Died,,,,
106,384,49307,"Bennet, Robert F.",1,4,200,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 13,Small Business,67,83,UT,,,,,
106,384,14661,"Snowe, Olympia J.",1,5,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 13,Small Business,2,81,ME,,,,,
106,384,49706,"Enzi, Michael B.",1,6,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Small Business,68,82,WY,,,,,
106,384,49900,"Fitzgerald, Peter G",1,7,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 13,Small Business,21,82,IL,,,,,
106,384,29345,"Crapo, Michael Dean",1,8,200,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 13,Small Business,63,83,ID,,,,,
106,384,49903,"Voinovich, George Victor",1,9,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 13,Small Business,24,83,OH,,,,,
106,384,49500,"Abraham, Spencer",1,10,200,1/7/99,1/3/01,,0,1,2,1,0,S. Res. 13,Small Business,23,81,MI,,,,,
106,384,14920,"Kerry, John F.",2,1,100,1/7/99,1/3/01,,21,14,2,1,1,S. Res. 15,Small Business,3,82,MA,,,,,
106,384,14709,"Levin, Carl",2,2,100,1/7/99,1/3/01,,0,21,2,1,1,S. Res. 15,Small Business,23,82,MI,,,,,
106,384,14230,"Harkin, Tom",2,3,100,1/7/99,1/3/01,,0,14,2,1,1,S. Res. 15,Small Business,31,82,IA,,,,,
106,384,15704,"Lieberman, Joseph I.",2,4,100,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 15,Small Business,1,81,CT,,,,,
106,384,49101,"Wellstone, Paul David",2,5,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 15,Small Business,33,82,MN,,,,,
106,384,49701,"Cleland, Max",2,6,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 15,Small Business,44,82,GA,,,,,
106,384,49702,"Landrieu, Mary L.",2,7,100,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 15,Small Business,45,82,LA,,,,,
106,384,49902,"Edwards, John",2,8,100,1/7/99,1/3/01,,0,1,2,1,1,S. Res. 15,Small Business,47,83,NC,,,,,
106,388,14910,"Specter, Arlen",1,1,200,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 13,Veterans' Affairs,14,83,PA,,,,,
106,388,14907,"Murkowski, Frank H.",1,2,200,1/7/99,1/3/01,,0,19,2,1,1,S. Res. 13,Veterans' Affairs,81,83,AK,,,,,
106,388,9369,"Thurmond, Strom",1,3,200,1/7/99,1/3/01,,0,29,2,1,1,S. Res. 13,Veterans' Affairs,48,82,SC,,,,,
106,388,14240,"Jeffords, James M.",1,4,200,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 13,Veterans' Affairs,6,81,VT,,,,,
106,388,15407,"Campbell, Ben Nighthorse",1,5,200,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 13,Veterans' Affairs,62,83,CO,,,,,
106,388,14809,"Craig, Larry E.",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 13,Veterans' Affairs,63,82,ID,,,,,
106,388,29306,"Hutchinson, Tim",1,7,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Veterans' Affairs,42,82,AR,,,,,
106,388,14922,"Rockefeller, John D., IV",2,1,100,1/7/99,1/3/01,,21,15,2,1,1,S. Res. 15,Veterans' Affairs,56,82,WV,,,,,
106,388,15503,"Graham, Bob",2,2,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 15,Veterans' Affairs,43,83,FL,,,,,
106,388,14400,"Akaka, Daniel K.",2,3,100,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 15,Veterans' Affairs,82,81,HI,,,,,
106,388,49101,"Wellstone, Paul David",2,4,100,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 15,Veterans' Affairs,33,82,MN,,,,,
106,388,49308,"Murray, Patty",2,5,100,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 15,Veterans' Affairs,73,83,WA,,,,,
106,419,14226,"Grassley, Charles E.",1,1,200,1/7/99,1/3/01,,11,19,2,1,2,S. Res. 13,Aging (Special Committee),31,83,IA,,,,,
106,419,14240,"Jeffords, James M.",1,2,200,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 13,Aging (Special Committee),6,81,VT,,,,,
106,419,14809,"Craig, Larry E.",1,3,200,1/7/99,1/3/01,,0,9,2,1,1,S. Res. 13,Aging (Special Committee),63,82,ID,,,,,
106,419,15701,"Burns, Conrad",1,4,200,1/7/99,1/3/01,,0,9,3,1,1,S. Res. 13,Aging (Special Committee),64,81,MT,,,,,
106,419,94659,"Shelby, Richard C.",1,5,200,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 13,Aging (Special Committee),41,83,AL,,,,,
106,419,29141,"Santorum, Rick",1,6,200,1/7/99,1/3/01,,0,5,2,1,1,S. Res. 13,Aging (Special Committee),14,81,PA,,,,,
106,419,49704,"Hagel, Chuck",1,7,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Aging (Special Committee),35,82,NE,,,,,
106,419,49703,"Collins, Susan",1,8,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Aging (Special Committee),2,82,ME,,,,,
106,419,49706,"Enzi, Michael B.",1,9,200,1/7/99,1/3/01,,0,3,2,1,1,S. Res. 13,Aging (Special Committee),68,82,WY,,,,,
106,419,15406,"Bunning, James Paul David",1,10,200,1/7/99,1/3/01,,0,1,2,1,2,S. Res. 13,Aging (Special Committee),51,83,KY,,,,,
106,419,49306,"Hutchison, Kay Bailey",1,11,200,1/14/99,1/3/01,,0,1,2,1,2,S. Res. 18,Aging (Special Committee),49,81,TX,,,,,
106,419,13056,"Breaux, John B.",2,1,100,1/7/99,1/3/01,,21,13,2,1,1,S. Res. 15,Aging (Special Committee),45,83,LA,,,,,
106,419,15054,"Reid, Harry",2,2,100,1/7/99,1/3/01,,0,13,2,1,1,S. Res. 15,Aging (Special Committee),65,83,NV,,,,,
106,419,15703,"Kohl, Herbert H.",2,3,100,1/7/99,1/3/01,,0,11,2,1,1,S. Res. 15,Aging (Special Committee),25,81,WI,,,,,
106,419,49309,"Feingold, Russel D.",2,4,100,1/7/99,1/3/01,,0,7,2,1,1,S. Res. 15,Aging (Special Committee),25,83,WI,,,,,
106,419,14871,"Wyden, Ron",2,5,100,1/7/99,1/3/01,,0,4,2,1,1,S. Res. 15,Aging (Special Committee),72,83,OR,,,,,
