party,id,committee,session,last,first,other,new_id
2,10607,104,105,McDade,Joseph,M.,91
2,13047,104,105,Young,C.W.,Bill,93
2,14045,104,105,Regula,Ralph,S.,94
2,14644,104,105,Lewis,Jerry,NA,96
2,14677,104,105,Porter,John,Edward,97
2,14854,104,105,Rogers,Harold,NA,98
2,14861,104,105,Skeen,Joe,NA,99
2,14869,104,105,Wolf,Frank,R.,100
2,15094,104,105,DeLay,Tom,NA,101
2,15105,104,105,Kolbe,Jim,NA,102
2,15051,104,105,Packard,Ron,NA,106
2,15090,104,105,Callahan,H.L.,(Sonny),107
2,15630,104,105,Walsh,James,T.,109
2,29135,104,105,Taylor,Charles,H.,110
2,29136,104,105,Hobson,David,L.,111
2,29392,104,105,Istook,Ernest,J.,113
2,39302,104,105,Bonilla,Henry,B.,112
2,29365,104,105,Knollenberg,Joe,NA,208
2,29333,104,105,Miller,Dan,NA,238
2,29307,104,105,Dickey,Jay,NA,43
2,29338,104,105,Kingston,Jack,NA,41
2,15617,104,105,Parker,Mike,NA,466
2,29541,104,105,Frelinghuysen,Rodney,P.,460
2,29534,104,105,Wicker,Roger,F.,461
2,29542,104,105,Forbes,Michael,P.,462
2,29581,104,105,Nethercutt,George,NA,463
2,29583,104,105,Neumann,Mark,W.,465
2,29107,104,105,Cunningham,Randy,(Duke),160
2,29524,104,105,Tiahrt,Todd,NA,473
2,29567,104,105,Wamp,Zach,NA,535
2,29522,104,105,Latham,Tom,NA,452
2,29725,104,105,Northup,Anne,Meagher,563
2,29701,104,105,Aderholt,Robert,NA,564
1,12036,104,105,Obey,David,R.,58
1,10421,104,105,Yates,Sidney,R.,57
1,12030,104,105,Stokes,Louis,NA,59
1,14072,104,105,Murtha,John,P.,61
1,14413,104,105,Dicks,Norman,D.,63
1,14656,104,105,Sabo,Martin,Olav,64
1,14620,104,105,Dixon,Julian,C.,65
1,14624,104,105,Fazio,Victor,H.,66
1,14233,104,105,Hefner,W.G.,(Bill),67
1,14873,104,105,Hoyer,Steny,H.,68
1,15083,104,105,Mollohan,Alan,B.,72
1,15029,104,105,Kaptur,Marcy,NA,74
1,15443,104,105,Skaggs,David,E.,75
1,15448,104,105,Pelosi,Nancy,NA,77
1,15124,104,105,Visclosky,Peter,J.,78
1,14823,104,105,Foglietta,Thomas,M.,79
1,15070,104,105,Torres,Esteban,Edward,80
1,15612,104,105,Lowey,Nita,M.,82
1,29134,104,105,Serrano,Jose,E.,84
1,29109,104,105,DeLauro,Rosa,NA,85
1,29149,104,105,Moran,James,P.,86
1,29123,104,105,Olver,John,W.,88
1,29101,104,105,Pastor,Ed,NA,89
1,29334,104,105,Meek,Carrie,NA,90
1,15438,104,105,Price,David,E.,76
1,29144,104,105,Edwards,Chet,NA,136
1,29100,104,105,Cramer,Bud,NA,396
2,13042,106,105,Spence,Floyd,D.,147
2,14454,106,105,Stump,Robert,NA,148
2,14835,106,105,Hunter,Duncan,L.,149
2,15030,106,105,Kasich,John,R.,150
2,15003,106,105,Bateman,Herbert,H.,151
2,14829,106,105,Hansen,James,V.,152
2,15447,106,105,Weldon,Curt,NA,153
2,15419,106,105,Hefley,Joel,NA,157
2,15112,106,105,Saxton,H.,James,159
2,29350,106,105,Buyer,Stephen,E.,162
2,29329,106,105,Fowler,Tillie,NA,164
2,39316,106,105,McHugh,John,M.,165
2,29369,106,105,Talent,James,M.,166
2,29300,106,105,Everett,Terry,NA,53
2,29356,106,105,Bartlett,Roscoe,G.,167
2,29315,106,105,McKeon,Howard,P.,283
2,29352,106,105,Lewis,Ron,NA,49
2,29556,106,105,Watts,J.,C.,467
2,29572,106,105,Thornberry,William,M.,468
2,29520,106,105,Hostettler,John,N.,450
2,29512,106,105,Chambliss,Saxby,NA,455
2,29568,106,105,Hilleary,Van,NA,469
2,39508,106,105,Scarborough,Joe,NA,470
2,29546,106,105,Jones,Walter,B.,471
2,29566,106,105,Graham,Lindsey,O.,501
2,29507,106,105,Bono,Sonny,NA,480
2,29723,106,105,Ryun,Jim,NA,546
2,29743,106,105,Pappas,Mike,NA,565
2,29700,106,105,Riley,Bob,NA,566
2,29739,106,105,Gibbons,Jim,NA,567
1,13011,106,105,Dellums,Ronald,V.,116
1,14451,106,105,Skelton,Ike,NA,119
1,15060,106,105,Sisisky,Norman,NA,122
1,15064,106,105,Spratt,John,M.,123
1,15049,106,105,Ortiz,Solomon,P.,125
1,15437,106,105,Pickett,Owen,B.,127
1,15023,106,105,Evans,Lane,NA,129
1,15637,106,105,Taylor,Gene,NA,133
1,15245,106,105,Abercrombie,Neil,NA,134
1,39303,106,105,Tejeda,Frank,NA,138
1,29358,106,105,Meehan,Martin,T.,141
1,70305,106,105,Underwood,Robert,A.,142
1,29318,106,105,Harman,Jane,NA,143
1,29399,106,105,McHale,Paul,NA,144
1,29564,106,105,Kennedy,Patrick,J.,476
1,29716,106,105,Blagojevich,Rod,NA,568
1,29764,106,105,Reyes,Silvestre,NA,569
1,29728,106,105,Allen,Thomas,H.,570
1,29703,106,105,Snyder,Vic,NA,571
1,29758,106,105,Turner,Jim,NA,572
1,29713,106,105,Boyd,Allen,NA,573
1,29768,106,105,Smith,Adam,NA,574
1,29712,106,105,Maloney,Jim,NA,575
1,29746,106,105,McIntyre,Mike,NA,557
2,29772,106,105,Redmond,Bill,NA,576
2,29775,106,105,Bono,Mary,NA,577
1,29771,106,105,Rodriguez,Ciro,D.,578
1,29344,106,105,McKinney,Cynthia,A.,24
1,29777,106,105,Brady,Robert,A.,579
2,29762,106,105,Granger,Kay,NA,580
1,29709,106,105,Sanchez,Loretta,NA,581
1,29705,106,105,Tauscher,Ellen,NA,582
2,14432,113,105,Leach,James,A.S.,196
2,14842,113,105,McCollum,Bill,NA,197
2,14855,113,105,Roukema,Margaret,NA,198
2,14605,113,105,Bereuter,Douglas,K.,199
2,15401,113,105,Baker,Richard,H.,203
2,29374,113,105,Lazio,Rick,A.,209
2,29301,113,105,Bachus,Spencer,NA,211
2,29327,113,105,Castle,Michael,N.,213
2,29375,113,105,King,Peter,T.,214
2,15600,113,105,Campbell,Tom,J.,492
2,29321,113,105,Royce,Ed,NA,344
2,29393,113,105,Lucas,Frank,D.,48
2,29578,113,105,Metcalf,Jack,NA,479
2,29552,113,105,Ney,Robert,W.,481
2,29529,113,105,Ehrlich,Robert,L.,482
2,29511,113,105,Barr,Bob,NA,483
2,29560,113,105,Fox,Jon,D.,486
2,29539,113,105,Lobiondo,Frank,A.,489
2,29556,113,105,Watts,J.,C.,467
2,29544,113,105,Kelly,Sue,W.,490
2,14290,113,105,Paul,Ron,NA,583
2,29509,113,105,Weldon,Dave,NA,502
2,29723,113,105,Ryun,Jim,NA,546
2,29765,113,105,Cook,Merrill,NA,584
2,29724,113,105,Snowbarger,Vince,NA,585
2,29700,113,105,Riley,Bob,NA,566
2,29738,113,105,Hill,Rick,NA,586
2,29759,113,105,Sessions,Pete,NA,587
2,29553,113,105,LaTourette,Steven,C.,527
1,10520,113,105,Gonzalez,Henry,B.,168
1,14248,113,105,LaFalce,John,J.,170
1,14458,113,105,Vento,Bruce,F.,171
1,14858,113,105,Schumer,Charles,E.,172
1,14824,113,105,Frank,Barney,NA,173
1,15104,113,105,Kanjorski,Paul,E.,174
1,15427,113,105,Kennedy,Joseph,P.,175
1,15412,113,105,Flake,Floyd,H.,176
1,29106,113,105,Waters,Maxine,NA,178
1,29379,113,105,Maloney,Carolyn,B.,183
1,29348,113,105,Gutierrez,Luis,V.,185
1,29317,113,105,Roybal-Allard,Lucille,NA,187
1,39315,113,105,Barrett,Thomas,M.,188
1,29378,113,105,Velazquez,Nydia,M.,189
1,29383,113,105,Watt,Melvin,NA,192
1,29380,113,105,Hinchey,Maurice,D.,193
1,15000,113,105,Ackerman,Gary,L.,327
1,29574,113,105,Bentsen,Ken,NA,491
1,29585,113,105,Jackson,Jesse,L.,493
1,29344,113,105,McKinney,Cynthia,A.,24
1,29733,113,105,Kilpatrick,Carolyn,C.,588
1,29712,113,105,Maloney,Jim,NA,575
1,29750,113,105,Hooley,Darlene,NA,589
1,29720,113,105,Carson,Julia,M.,590
1,29147,113,105,Sanders,Bernard,NA,215
2,29546,113,105,Jones,Walter,B.,471
2,29772,113,105,Redmond,Bill,NA,576
2,29773,113,105,Fossella,Vito,NA,591
1,15070,113,105,Torres,Esteban,Edward,80
1,29707,113,105,Sherman,Brad,NA,592
1,29776,113,105,Meeks,Gregory,W.,593
1,29767,113,105,Goode,Virgil,H.,556
2,29349,113,105,Manzullo,Donald,NA,342
2,29510,113,105,Foley,Mark,NA,454
1,29753,113,105,Weygand,Robert,A,594
1,29757,113,105,Sandlin,Max,NA,595
1,29778,113,105,Lee,Barbara,NA,596
2,15030,115,105,Kasich,John,R.,150
2,29136,115,105,Hobson,David,L.,111
2,15449,115,105,Shays,Christopher,NA,234
2,15420,115,105,Herger,Wally,NA,242
2,15406,115,105,Bunning,Jim,NA,243
2,15445,115,105,Smith,Lamar,S.,236
2,29333,115,105,Miller,Dan,NA,238
2,29371,115,105,Franks,Bob,NA,239
2,29364,115,105,Smith,Nick,NA,52
2,39300,115,105,Inglis,Bob,NA,240
2,14846,115,105,Molinari,Susan,NA,281
2,29118,115,105,Nussle,Jim,NA,37
2,29361,115,105,Hoekstra,Peter,NA,282
2,29501,115,105,Shadegg,John,NA,496
2,29505,115,105,Radanovich,George,P.,497
2,29538,115,105,Bass,Charles,F.,498
2,29583,115,105,Neumann,Mark,W.,465
2,15617,115,105,Parker,Mike,NA,466
2,29529,115,105,Ehrlich,Robert,L.,482
2,29532,115,105,Gutknecht,Gil,NA,524
2,29568,115,105,Hilleary,Van,NA,469
2,29762,115,105,Granger,Kay,NA,580
2,29740,115,105,Sununu,John,E.,597
2,29752,115,105,Pitts,Joseph,R.,598
1,15064,115,105,Spratt,John,M.,123
1,15444,115,105,Slaughter,Louise,M.,223
1,15083,115,105,Mollohan,Alan,B.,72
1,15453,115,105,Costello,Jerry,F.,229
1,10757,115,105,Mink,Patsy,T.,231
1,29384,115,105,Pomeroy,Earl,NA,22
1,29309,115,105,Woolsey,Lynn,NA,244
1,29317,115,105,Roybal-Allard,Lucille,NA,187
1,29531,115,105,Rivers,Lynn,N.,499
1,29571,115,105,Doggett,Lloyd,NA,500
1,29368,115,105,Thompson,Bennie,NA,46
1,15408,115,105,Cardin,Benjamin,L.,359
1,29353,115,105,Baesler,Scotty,NA,25
1,29366,115,105,Minge,David,NA,18
1,29574,115,105,Bentsen,Ken,NA,491
1,29714,115,105,Davis,Jim,NA,599
1,29707,115,105,Sherman,Brad,NA,592
1,29753,115,105,Weygand,Robert,A,594
1,15613,115,105,McDermott,James,A.,247
1,29382,115,105,Clayton,Eva,M.,17
1,15438,115,105,Price,David,E.,76
2,14288,124,105,Goodling,William,F.,276
2,14675,124,105,Petri,Thomas,E.,277
2,14855,124,105,Roukema,Margaret,NA,198
2,15098,124,105,Fawell,Harris,W.,279
2,15402,124,105,Ballenger,Cass,NA,254
2,29129,124,105,Barrett,Bill,NA,36
2,29361,124,105,Hoekstra,Peter,NA,282
2,29315,124,105,McKeon,Howard,P.,283
2,29327,124,105,Castle,Michael,N.,213
2,29143,124,105,Johnson,Sam,NA,205
2,29369,124,105,Talent,James,M.,166
2,29397,124,105,Greenwood,James,C.,321
2,29365,124,105,Knollenberg,Joe,NA,208
2,29503,124,105,Riggs,Frank,NA,459
2,29566,124,105,Graham,Lindsey,O.,501
2,29519,124,105,Souder,Mark,E.,503
2,29518,124,105,McIntosh,David,M.,504
2,29513,124,105,Norwood,Charles,W.,505
2,14290,124,105,Paul,Ron,NA,583
2,29751,124,105,Peterson,John,E.,600
2,29711,124,105,Schaffer,Bob,NA,551
2,15446,124,105,Upton,Frederick,S.,315
2,29342,124,105,Deal,Nathan,NA,601
2,29568,124,105,Hilleary,Van,NA,469
2,39508,124,105,Scarborough,Joe,NA,470
1,12009,124,105,Clay,William,L.,256
1,14256,124,105,Miller,George,NA,257
1,14430,124,105,Kildee,Dale,E.,217
1,14879,124,105,Martinez,Matthew,G.,259
1,15050,124,105,Owens,Major,R.,260
1,15619,124,105,Payne,Donald,M.,262
1,10757,124,105,Mink,Patsy,T.,231
1,29132,124,105,Andrews,Robert,E.,264
1,29117,124,105,Roemer,Timothy,J.,266
1,39307,124,105,Scott,Robert,C.,269
1,29309,124,105,Woolsey,Lynn,NA,244
1,70304,124,105,Romero-Barcelo,Carlos,NA,271
1,29559,124,105,Fattah,Chaka,NA,506
1,29588,124,105,Blumenauer,Earl,NA,507
1,29763,124,105,Hinojosa,Ruben,NA,602
1,29744,124,105,McCarthy,Carolyn,NA,603
1,29730,124,105,Tierney,John,NA,604
1,29769,124,105,Kind,Ron,NA,605
1,29709,124,105,Sanchez,Loretta,NA,581
1,29756,124,105,Ford,Harold,E.,606
2,15617,124,105,Parker,Mike,NA,466
1,29748,124,105,Kucinich,Dennis,NA,607
2,14802,128,105,Bliley,Thomas,J.,252
2,14679,128,105,Tauzin,W.,J.,608
2,14875,128,105,Oxley,Michael,G.,310
2,15006,128,105,Bilirakis,Michael,NA,311
2,15058,128,105,Schaefer,Daniel,L.,312
2,15085,128,105,Barton,Joe,L.,313
2,15417,128,105,Hastert,J.,Dennis,314
2,15446,128,105,Upton,Frederick,S.,315
2,15627,128,105,Stearns,Clifford,B.,316
2,15618,128,105,Paxon,L.,William,317
2,15604,128,105,Gillmor,Paul,E.,318
2,29150,128,105,Klug,Scott,L.,319
2,29397,128,105,Greenwood,James,C.,321
2,29345,128,105,Crapo,Michael,D.,322
2,15601,128,105,Cox,C.,Christopher,237
2,29342,128,105,Deal,Nathan,NA,601
2,29554,128,105,Largent,Steve,NA,448
2,29548,128,105,Burr,Richard,M.,508
2,29508,128,105,Bilbray,Brian,P.,509
2,29525,128,105,Whitfield,Edward,NA,510
2,29521,128,105,Ganske,Greg,NA,511
2,29513,128,105,Norwood,Charles,W.,505
2,29577,128,105,White,Rick,NA,513
2,29555,128,105,Coburn,Tom,A.,514
2,29374,128,105,Lazio,Rick,A.,209
2,29584,128,105,Cubin,Barbara,NA,532
2,29708,128,105,Rogan,James,E.,609
2,29718,128,105,Shimkus,John,M.,610
1,2605,128,105,Dingell,John,D.,284
1,14280,128,105,Waxman,Henry,A.,285
1,14435,128,105,Markey,Edward,J.,287
1,14828,128,105,Hall,Ralph,M.,293
1,15055,128,105,Richardson,Bill,NA,294
1,15010,128,105,Boucher,Frederick,C.,296
1,15107,128,105,Manton,Thomas,J.,298
1,15072,128,105,Towns,Edolphus,NA,299
1,29389,128,105,Brown,Sherrod,NA,305
1,15100,128,105,Gordon,Bart,NA,228
1,29394,128,105,Furse,Elizabeth,NA,146
1,29335,128,105,Deutsch,Peter,NA,184
1,29346,128,105,Rush,Bobby,L.,186
1,29312,128,105,Eshoo,Anna,G.,376
1,29395,128,105,Klink,Ron,NA,194
1,29360,128,105,Stupak,Bart,NA,140
1,15603,128,105,Engel,Eliot,L.,267
1,29355,128,105,Wynn,Albert,R.,190
1,39304,128,105,Green,Gene,NA,270
1,29535,128,105,McCarthy,Karen,NA,537
1,29387,128,105,Strickland,Ted,NA,273
1,29710,128,105,DeGette,Diana,NA,611
1,15442,128,105,Sawyer,Thomas,C.,261
2,29779,128,105,Wilson,Heather,NA,612
1,15454,128,105,Pallone,Frank,NA,302
2,14015,134,105,Gilman,Benjamin,A.,334
2,14288,134,105,Goodling,William,F.,276
2,14432,134,105,Leach,James,A.S.,196
2,14239,134,105,Hyde,Henry,J.,335
2,14605,134,105,Bereuter,Douglas,K.,199
2,14863,134,105,Smith,Christopher,H.,336
2,15014,134,105,Burton,Dan,NA,337
2,15413,134,105,Gallegly,Elton,NA,339
2,15634,134,105,Ros-Lehtinen,Ileana,NA,340
2,15402,134,105,Ballenger,Cass,NA,254
2,15621,134,105,Rohrabacher,Dana,NA,253
2,29349,134,105,Manzullo,Donald,NA,342
2,29321,134,105,Royce,Ed,NA,344
2,29375,134,105,King,Peter,T.,214
2,29322,134,105,Kim,Jay,C.,408
2,29550,134,105,Chabot,Steven,J.,518
2,29565,134,105,Sanford,Marshall,(Mark),519
2,29500,134,105,Salmon,Matt,NA,520
2,15423,134,105,Houghton,Amo,NA,442
2,15600,134,105,Campbell,Tom,J.,492
2,29560,134,105,Fox,Jon,D.,486
2,39316,134,105,McHugh,John,M.,165
2,29566,134,105,Graham,Lindsey,O.,501
2,29735,134,105,Blunt,Roy,NA,549
2,29722,134,105,Moran,Jerry,NA,548
2,29760,134,105,Brady,Kevin,NA,613
1,10732,134,105,Hamilton,Lee,H.,323
1,14825,134,105,Gejdenson,Sam,NA,324
1,14837,134,105,Lantos,Tom,NA,325
1,15005,134,105,Berman,Howard,L.,219
1,15000,134,105,Ackerman,Gary,L.,327
1,70302,134,105,Faleomavaega,Eni,F.,275
1,14879,134,105,Martinez,Matthew,G.,259
1,15619,134,105,Payne,Donald,M.,262
1,29132,134,105,Andrews,Robert,E.,264
1,29373,134,105,Menendez,Robert,NA,330
1,29389,134,105,Brown,Sherrod,NA,305
1,29344,134,105,McKinney,Cynthia,A.,24
1,29337,134,105,Hastings,Alcee,L.,332
1,29370,134,105,Danner,Pat,NA,398
1,29302,134,105,Hilliard,Earl,F.,19
1,29706,134,105,Capps,Walter,H.,614
1,29707,134,105,Sherman,Brad,NA,592
1,29715,134,105,Wexler,Robert,NA,615
1,29748,134,105,Kucinich,Dennis,NA,607
1,29742,134,105,Rothman,Steven,R.,616
1,15450,134,105,Clement,Bob,NA,393
1,29714,134,105,Davis,Jim,NA,599
2,29548,134,105,Burr,Richard,M.,508
1,29533,134,105,Luther,William,P.,541
1,29774,134,105,Capps,Lois,NA,617
2,15014,138,105,Burton,Dan,NA,337
2,14015,138,105,Gilman,Benjamin,A.,334
2,15417,138,105,Hastert,J.,Dennis,314
2,15434,138,105,Morella,Constance,A.,387
2,15449,138,105,Shays,Christopher,NA,234
2,15624,138,105,Schiff,Steven,H.,350
2,15601,138,105,Cox,C.,Christopher,237
2,15634,138,105,Ros-Lehtinen,Ileana,NA,340
2,39316,138,105,McHugh,John,M.,165
2,29320,138,105,Horn,Steve,NA,353
2,29331,138,105,Mica,John,L.,354
2,29576,138,105,Davis,Thomas,M.,522
2,29518,138,105,McIntosh,David,M.,504
2,29519,138,105,Souder,Mark,E.,503
2,39508,138,105,Scarborough,Joe,NA,470
2,29501,138,105,Shadegg,John,NA,496
2,29553,138,105,LaTourette,Steven,C.,527
2,29565,138,105,Sanford,Marshall,(Mark),519
2,29529,138,105,Ehrlich,Robert,L.,482
2,29740,138,105,Sununu,John,E.,597
2,29759,138,105,Sessions,Pete,NA,587
2,29743,138,105,Pappas,Mike,NA,565
2,29760,138,105,Brady,Kevin,NA,613
2,29724,138,105,Snowbarger,Vince,NA,585
2,29511,138,105,Barr,Bob,NA,483
1,14280,138,105,Waxman,Henry,A.,285
1,14837,138,105,Lantos,Tom,NA,325
1,15077,138,105,Wise,Robert,E.,220
1,15050,138,105,Owens,Major,R.,260
1,15072,138,105,Towns,Edolphus,NA,299
1,15104,138,105,Kanjorski,Paul,E.,174
1,15635,138,105,Condit,Gary,NA,14
1,29127,138,105,Peterson,Collin,C.,15
1,29379,138,105,Maloney,Carolyn,B.,183
1,39315,138,105,Barrett,Thomas,M.,188
1,70303,138,105,Norton,Eleanor,Holmes,248
1,29559,138,105,Fattah,Chaka,NA,506
1,29396,138,105,Holden,Tim,NA,23
1,29587,138,105,Cummings,Elijah,E.,529
1,29748,138,105,Kucinich,Dennis,NA,607
1,29716,138,105,Blagojevich,Rod,NA,568
1,29730,138,105,Tierney,John,NA,604
1,29758,138,105,Turner,Jim,NA,572
1,29728,138,105,Allen,Thomas,H.,570
1,29147,138,105,Sanders,Bernard,NA,215
2,29386,138,105,Portman,Rob,NA,355
2,29333,138,105,Miller,Dan,NA,238
2,29352,138,105,Lewis,Ron,NA,49
1,29717,138,105,Davis,Danny,K.,618
1,29756,138,105,Ford,Harold,E.,606
2,14669,142,105,Thomas,William,M.,360
2,29137,142,105,Boehner,John,A.,38
2,29362,142,105,Ehlers,Vernon,J.,412
2,29552,142,105,Ney,Robert,W.,481
2,29762,142,105,Granger,Kay,NA,580
1,14825,142,105,Gejdenson,Sam,NA,324
1,14873,142,105,Hoyer,Steny,H.,68
1,29733,142,105,Kilpatrick,Carolyn,C.,588
2,29331,142,105,Mica,John,L.,354
2,14239,156,105,Hyde,Henry,J.,335
2,14657,156,105,Sensenbrenner,F.,James,369
2,14842,156,105,McCollum,Bill,NA,197
2,15026,156,105,Gekas,George,W.,370
2,15092,156,105,Coble,Howard,NA,371
2,15445,156,105,Smith,Lamar,S.,236
2,15624,156,105,Schiff,Steven,H.,350
2,15413,156,105,Gallegly,Elton,NA,339
2,29332,156,105,Canady,Charles,T.,45
2,39300,156,105,Inglis,Bob,NA,240
2,39308,156,105,Goodlatte,Robert,W.,42
2,29350,156,105,Buyer,Stephen,E.,162
2,29507,156,105,Bono,Sonny,NA,480
2,29569,156,105,Bryant,Ed,NA,451
2,29550,156,105,Chabot,Steven,J.,518
2,29511,156,105,Barr,Bob,NA,483
2,29755,156,105,Jenkins,William,L.,553
2,29704,156,105,Hutchinson,Asa,NA,619
2,29719,156,105,Pease,Edward,A.,620
2,29766,156,105,Cannon,Christopher,B.,621
1,10713,156,105,Conyers,John,NA,345
1,14824,156,105,Frank,Barney,NA,173
1,14858,156,105,Schumer,Charles,E.,172
1,15005,156,105,Berman,Howard,L.,219
1,15010,156,105,Boucher,Frederick,C.,296
1,29377,156,105,Nadler,Jerrold,NA,367
1,39307,156,105,Scott,Robert,C.,269
1,29383,156,105,Watt,Melvin,NA,192
1,29504,156,105,Lofgren,Zoe,NA,530
1,29573,156,105,Jackson Lee,Sheila,NA,531
1,29106,156,105,Waters,Maxine,NA,178
1,29358,156,105,Meehan,Martin,T.,141
1,29731,156,105,Delahunt,William,D.,622
1,29715,156,105,Wexler,Robert,NA,615
1,29742,156,105,Rothman,Steven,R.,616
2,29566,156,105,Graham,Lindsey,O.,501
1,39315,156,105,Barrett,Thomas,M.,188
2,29708,156,105,Rogan,James,E.,609
2,29775,156,105,Bono,Mary,NA,577
2,14066,164,105,Young,Donald,E.,377
2,14679,164,105,Tauzin,W.,J.,608
2,14829,164,105,Hansen,James,V.,152
2,15112,164,105,Saxton,H.,James,159
2,15413,164,105,Gallegly,Elton,NA,339
2,15455,164,105,Duncan,John,J.,383
2,15419,164,105,Hefley,Joel,NA,157
2,29104,164,105,Doolittle,John,T.,40
2,29122,164,105,Gilchrest,Wayne,T.,378
2,29323,164,105,Calvert,Ken,NA,384
2,29311,164,105,Pombo,Richard,W.,44
2,29584,164,105,Cubin,Barbara,NA,532
2,29514,164,105,Chenoweth,Helen,NA,449
2,29579,164,105,Smith,Linda,NA,533
2,29505,164,105,Radanovich,George,P.,497
2,29546,164,105,Jones,Walter,B.,471
2,29572,164,105,Thornberry,William,M.,468
2,29501,164,105,Shadegg,John,NA,496
2,29537,164,105,Ensign,John,NA,534
2,15063,164,105,Smith,Robert,F.,32
2,29766,164,105,Cannon,Christopher,B.,621
2,29760,164,105,Brady,Kevin,NA,613
2,29751,164,105,Peterson,John,E.,600
2,29738,164,105,Hill,Rick,NA,586
2,29711,164,105,Schaffer,Bob,NA,551
2,29739,164,105,Gibbons,Jim,NA,567
2,29345,164,105,Crapo,Michael,D.,322
1,14256,164,105,Miller,George,NA,257
1,14435,164,105,Markey,Edward,J.,287
1,14448,164,105,Rahall,Nick,Joe,379
1,14458,164,105,Vento,Bruce,F.,171
1,14430,164,105,Kildee,Dale,E.,217
1,14825,164,105,Gejdenson,Sam,NA,324
1,15055,164,105,Richardson,Bill,NA,294
1,15410,164,105,DeFazio,Peter,A.,380
1,70302,164,105,Faleomavaega,Eni,F.,275
1,15245,164,105,Abercrombie,Neil,NA,134
1,15049,164,105,Ortiz,Solomon,P.,125
1,15437,164,105,Pickett,Owen,B.,127
1,15454,164,105,Pallone,Frank,NA,302
1,29105,164,105,Dooley,Calvin,M.,16
1,70304,164,105,Romero-Barcelo,Carlos,NA,271
1,29380,164,105,Hinchey,Maurice,D.,193
1,70305,164,105,Underwood,Robert,A.,142
1,29313,164,105,Farr,Sam,NA,47
1,29564,164,105,Kennedy,Patrick,J.,476
1,29768,164,105,Smith,Adam,NA,574
1,29731,164,105,Delahunt,William,D.,622
1,29727,164,105,John,Chris,NA,560
1,70501,164,105,Christian-Green,Donna,NA,623
1,29761,164,105,Lampson,Nick,NA,624
1,29769,164,105,Kind,Ron,NA,605
1,29571,164,105,Doggett,Lloyd,NA,500
2,14052,173,105,Shuster,Bud,NA,404
2,14066,173,105,Young,Donald,E.,377
2,14675,173,105,Petri,Thomas,E.,277
2,15007,173,105,Boehlert,Sherwood,L.,388
2,15003,173,105,Bateman,Herbert,H.,151
2,15092,173,105,Coble,Howard,NA,371
2,15455,173,105,Duncan,John,J.,383
2,14846,173,105,Molinari,Susan,NA,281
2,29115,173,105,Ewing,Thomas,W.,39
2,29122,173,105,Gilchrest,Wayne,T.,378
2,29322,173,105,Kim,Jay,C.,408
2,29320,173,105,Horn,Steve,NA,353
2,29371,173,105,Franks,Bob,NA,239
2,29331,173,105,Mica,John,L.,354
2,29381,173,105,Quinn,Jack,NA,410
2,29329,173,105,Fowler,Tillie,NA,164
2,29362,173,105,Ehlers,Vernon,J.,412
2,29301,173,105,Bachus,Spencer,NA,211
2,29553,173,105,LaTourette,Steven,C.,527
2,29544,173,105,Kelly,Sue,W.,490
2,29517,173,105,LaHood,Ray,NA,456
2,15401,173,105,Baker,Richard,H.,203
2,29503,173,105,Riggs,Frank,NA,459
2,29538,173,105,Bass,Charles,F.,498
2,29552,173,105,Ney,Robert,W.,481
2,29578,173,105,Metcalf,Jack,NA,479
2,29736,173,105,Emerson,Jo,Ann,547
2,29719,173,105,Pease,Edward,A.,620
2,29735,173,105,Blunt,Roy,NA,549
2,29752,173,105,Pitts,Joseph,R.,598
2,29704,173,105,Hutchinson,Asa,NA,619
2,29765,173,105,Cook,Merrill,NA,584
2,29726,173,105,Cooksey,John,NA,554
2,29754,173,105,Thune,John,NA,552
2,29734,173,105,Pickering,Charles,W.,550
2,29762,173,105,Granger,Kay,NA,580
1,14265,173,105,Oberstar,James,L.,328
1,14448,173,105,Rahall,Nick,Joe,379
1,15008,173,105,Borski,Robert,A.,329
1,15036,173,105,Lipinski,William,O.,373
1,15077,173,105,Wise,Robert,E.,220
1,15121,173,105,Traficant,James,A.,392
1,15410,173,105,DeFazio,Peter,A.,380
1,15450,173,105,Clement,Bob,NA,393
1,15453,173,105,Costello,Jerry,F.,229
1,15620,173,105,Poshard,Glenn,NA,394
1,29100,173,105,Cramer,Bud,NA,396
1,70303,173,105,Norton,Eleanor,Holmes,248
1,29377,173,105,Nadler,Jerrold,NA,367
1,29370,173,105,Danner,Pat,NA,398
1,29373,173,105,Menendez,Robert,NA,330
1,39301,173,105,Clyburn,James,E.,399
1,29328,173,105,Brown,Corrine,NA,348
1,29363,173,105,Barcia,James,A.,400
1,29325,173,105,Filner,Bob,NA,401
1,39305,173,105,Johnson,Eddie,Bernice,403
1,29562,173,105,Mascara,Frank,R.,528
1,15637,173,105,Taylor,Gene,NA,133
1,29586,173,105,Millender-McDonald,Juanita,NA,538
1,29587,173,105,Cummings,Elijah,E.,529
1,29757,173,105,Sandlin,Max,NA,595
1,29705,173,105,Tauscher,Ellen,NA,582
1,29741,173,105,Pascrell,William,J.,625
1,29770,173,105,Johnson,Jay,W.,561
1,29721,173,105,Boswell,Leonard,L.,562
1,29729,173,105,McGovern,Jim,NA,626
2,29560,173,105,Fox,Jon,D.,486
2,29576,173,105,Davis,Thomas,M.,522
2,29539,173,105,Lobiondo,Frank,A.,489
