party,id,committee,session,last,first,other,new_id
2,15429,432,107,Kyl,Jon,NA,115
2,15424,432,107,Inhofe,James,M.,106
2,14503,432,107,Hatch,Orrin,G.,98
2,14852,432,107,Roberts,Pat,NA,134
2,15020,432,107,DeWine,Michael,NA,117
2,49503,432,107,Thompson,Fred,NA,116
2,14506,432,107,Lugar,Richard,G.,11
1,14440,432,107,Mikulski,Barbara,A.,27
1,15054,434,107,Reid,Harry,NA,28
1,14400,434,107,Akaka,Daniel,K.,86
1,29305,434,107,Lincoln,Blanche,Lambert,150
2,14852,434,107,Roberts,Pat,NA,134
2,49903,434,107,Voinovich,George,Victor,151
2,15633,434,107,Thomas,Craig,NA,114
1,4812,435,107,Inouye,Daniel,K.,20
1,15502,435,107,Conrad,Kent,NA,6
1,15054,435,107,Reid,Harry,NA,28
1,14400,435,107,Akaka,Daniel,K.,86
1,49101,435,107,Wellstone,Paul,David,87
1,14812,435,107,Dorgan,Byron,NA,80
1,15425,435,107,Johnson,Tim,NA,136
2,15407,435,107,Campbell,Ben,Nighthorse,104
2,14907,435,107,Murkowski,Frank,H.,90
2,15039,435,107,McCain,John,NA,56
2,14103,435,107,Domenici,Pete,V.,36
2,15633,435,107,Thomas,Craig,NA,114
2,14503,435,107,Hatch,Orrin,G.,98
2,15424,435,107,Inhofe,James,M.,106
1,39310,435,107,Cantwell,Maria,NA,169
1,14213,500,107,Dodd,Christopher,NA,65
1,14858,500,107,Schumer,Charles,Ellis,154
1,40101,500,107,Dayton,Mark,NA,161
2,12109,500,107,Stevens,Ted,NA,33
2,14009,500,107,Cochran,Thad,NA,14
1,40101,501,107,Dayton,Mark,NA,161
1,49300,501,107,Feinstein,Dianne,NA,31
1,4812,501,107,Inouye,Daniel,K.,20
2,14009,501,107,Cochran,Thad,NA,14
2,29141,501,107,Santorum,Rick,NA,103
1,29142,507,107,Reed,Jack,NA,141
1,10808,507,107,Kennedy,Edward,M.,46
1,13039,507,107,Sarbanes,Paul,S.,64
1,40104,507,107,Corzine,Jon,Stevens,165
2,49307,507,107,Bennet,Robert,F.,71
2,29523,507,107,Brownback,Samuel,Dale,144
2,49700,507,107,Sessions,Jeff,NA,146
2,29345,507,107,Crapo,Michael,Dean,153
2,49905,507,107,Chafee,Lincoln,Davenport,157
1,14912,507,107,Bingaman,Jeff,NA,47
1,15071,507,107,Torricelli,Robert,G.,148
1,14617,662,107,Daschle,Thomas,A.,7
1,14617,662,107,Daschle,Thomas,A.,7
2,14031,662,107,Lott,Trent,NA,57
2,14908,662,107,Nickles,Don,NA,37
1,15054,662,107,Reid,Harry,NA,28
1,15054,662,107,Reid,Harry,NA,28
1,14617,662,107,Daschle,Thomas,A.,7
2,14031,662,107,Lott,Trent,NA,57
2,14031,662,107,Lott,Trent,NA,57
2,14908,662,107,Nickles,Don,NA,37
2,14908,662,107,Nickles,Don,NA,37
1,15054,662,107,Reid,Harry,NA,28
2,14009,305,108,Cochran,Thad,NA,14
2,14506,305,108,Lugar,Richard,G.,11
2,14921,305,108,McConnell,Mitch,NA,15
2,14852,305,108,Roberts,Pat,NA,134
2,49900,305,108,Fitzgerald,Peter,G,149
2,29512,305,108,Chambliss,Saxby,NA,171
2,40302,305,108,Coleman,Norm,NA,172
2,29345,305,108,Crapo,Michael,Dean,153
2,29369,305,108,Talent,James,Matthes,173
2,40303,305,108,Dole,Elizabeth,Hanford,174
2,14226,305,108,Grassley,Charles,E.,18
1,14230,305,108,Harkin,Tom,NA,5
1,14307,305,108,Leahy,Patrick,J.,1
1,15502,305,108,Conrad,Kent,NA,6
1,14617,305,108,Daschle,Thomas,A.,7
1,14203,305,108,Baucus,Max,NA,8
1,29305,305,108,Lincoln,Blanche,Lambert,150
1,49904,305,108,Miller,Zell,Bryan,158
1,29732,305,108,Stabenow,Deborah,Ann,159
1,40103,305,108,Nelson,Earl,Benjamin,160
1,40101,305,108,Dayton,Mark,NA,161
2,12109,306,108,Stevens,Ted,NA,33
2,14009,306,108,Cochran,Thad,NA,14
2,14910,306,108,Specter,Arlen,NA,35
2,14103,306,108,Domenici,Pete,V.,36
2,15501,306,108,Bond,Christopher,S.,39
2,14921,306,108,McConnell,Mitch,NA,15
2,15701,306,108,Burns,Conrad,NA,42
2,94659,306,108,Shelby,Richard,C.,105
2,14826,306,108,Gregg,Judd,NA,75
2,49307,306,108,Bennet,Robert,F.,71
2,15407,306,108,Campbell,Ben,Nighthorse,104
2,14809,306,108,Craig,Larry,E.,16
2,49306,306,108,Hutchison,Kay,Bailey,62
2,15020,306,108,DeWine,Michael,NA,117
2,29523,306,108,Brownback,Samuel,Dale,144
1,1366,306,108,Byrd,Robert,C.,19
1,4812,306,108,Inouye,Daniel,K.,20
1,11204,306,108,Hollings,Ernest,F.,21
1,14307,306,108,Leahy,Patrick,J.,1
1,14230,306,108,Harkin,Tom,NA,5
1,14440,306,108,Mikulski,Barbara,A.,27
1,15054,306,108,Reid,Harry,NA,28
1,15703,306,108,Kohl,Herbert,H.,29
1,49308,306,108,Murray,Patty,NA,30
1,14812,306,108,Dorgan,Byron,NA,80
1,49300,306,108,Feinstein,Dianne,NA,31
1,15021,306,108,Durbin,Richard,J.,143
1,15425,306,108,Johnson,Tim,NA,136
1,49702,306,108,Landrieu,Mary,L.,135
2,14712,308,108,Warner,John,W.,54
2,15039,308,108,McCain,John,NA,56
2,15424,308,108,Inhofe,James,M.,106
2,14852,308,108,Roberts,Pat,NA,134
2,29108,308,108,Allard,Wayne,NA,138
2,49700,308,108,Sessions,Jeff,NA,146
2,49703,308,108,Collins,Susan,NA,147
2,29537,308,108,Ensign,John,Eric,166
2,29369,308,108,Talent,James,Matthes,173
2,29512,308,108,Chambliss,Saxby,NA,171
2,29566,308,108,Graham,Lindsey,O.,175
2,40303,308,108,Dole,Elizabeth,Hanford,174
2,40305,308,108,Cornyn,John,NA,176
1,14709,308,108,Levin,Carl,NA,45
1,10808,308,108,Kennedy,Edward,M.,46
1,1366,308,108,Byrd,Robert,C.,19
1,15704,308,108,Lieberman,Joseph,I.,52
1,29142,308,108,Reed,Jack,NA,141
1,14400,308,108,Akaka,Daniel,K.,86
1,14651,308,108,Nelson,Clarence,William,162
1,40103,308,108,Nelson,Earl,Benjamin,160
1,40101,308,108,Dayton,Mark,NA,161
1,49901,308,108,Bayh,Evan,NA,155
1,40105,308,108,Clinton,Hillary,Rodham,167
1,40301,308,108,Pryor,Mark,NA,177
2,94659,314,108,Shelby,Richard,C.,105
2,49307,314,108,Bennet,Robert,F.,71
2,29108,314,108,Allard,Wayne,NA,138
2,49706,314,108,Enzi,Michael,B.,139
2,49704,314,108,Hagel,Chuck,NA,140
2,29141,314,108,Santorum,Rick,NA,103
2,15406,314,108,Bunning,James,Paul,152
2,29345,314,108,Crapo,Michael,Dean,153
2,29740,314,108,Sununu,John,E.,178
2,40303,314,108,Dole,Elizabeth,Hanford,174
2,49905,314,108,Chafee,Lincoln,Davenport,157
1,13039,314,108,Sarbanes,Paul,S.,64
1,14213,314,108,Dodd,Christopher,NA,65
1,15425,314,108,Johnson,Tim,NA,136
1,29142,314,108,Reed,Jack,NA,141
1,14858,314,108,Schumer,Charles,Ellis,154
1,49901,314,108,Bayh,Evan,NA,155
1,49904,314,108,Miller,Zell,Bryan,158
1,15015,314,108,Carper,Thomas,Richard,164
1,29732,314,108,Stabenow,Deborah,Ann,159
1,40104,314,108,Corzine,Jon,Stevens,165
2,14908,316,108,Nickles,Don,NA,37
2,14103,316,108,Domenici,Pete,V.,36
2,14226,316,108,Grassley,Charles,E.,18
2,14826,316,108,Gregg,Judd,NA,75
2,29108,316,108,Allard,Wayne,NA,138
2,15701,316,108,Burns,Conrad,NA,42
2,49706,316,108,Enzi,Michael,B.,139
2,49700,316,108,Sessions,Jeff,NA,146
2,15406,316,108,Bunning,James,Paul,152
2,29345,316,108,Crapo,Michael,Dean,153
2,29537,316,108,Ensign,John,Eric,166
2,40305,316,108,Cornyn,John,NA,176
1,15502,316,108,Conrad,Kent,NA,6
1,11204,316,108,Hollings,Ernest,F.,21
1,13039,316,108,Sarbanes,Paul,S.,64
1,49308,316,108,Murray,Patty,NA,30
1,14871,316,108,Wyden,Ron,NA,112
1,49309,316,108,Feingold,Russel,D.,10
1,15425,316,108,Johnson,Tim,NA,136
1,1366,316,108,Byrd,Robert,C.,19
1,14651,316,108,Nelson,Clarence,William,162
1,29732,316,108,Stabenow,Deborah,Ann,159
1,40104,316,108,Corzine,Jon,Stevens,165
2,15039,321,108,McCain,John,NA,56
2,12109,321,108,Stevens,Ted,NA,33
2,15701,321,108,Burns,Conrad,NA,42
2,14031,321,108,Lott,Trent,NA,57
2,49306,321,108,Hutchison,Kay,Bailey,62
2,14661,321,108,Snowe,Olympia,J.,110
2,29523,321,108,Brownback,Samuel,Dale,144
2,49705,321,108,Smith,Gordon,H.,142
2,49900,321,108,Fitzgerald,Peter,G,149
2,29537,321,108,Ensign,John,Eric,166
2,29148,321,108,Allen,George,NA,168
2,29740,321,108,Sununu,John,E.,178
1,11204,321,108,Hollings,Ernest,F.,21
1,4812,321,108,Inouye,Daniel,K.,20
1,14922,321,108,Rockefeller,John,D.,77
1,14920,321,108,Kerry,John,F.,66
1,13056,321,108,Breaux,John,B.,79
1,14812,321,108,Dorgan,Byron,NA,80
1,14871,321,108,Wyden,Ron,NA,112
1,15011,321,108,Boxer,Barbara,NA,68
1,14651,321,108,Nelson,Clarence,William,162
1,39310,321,108,Cantwell,Maria,NA,169
1,14914,321,108,Lautenberg,Frank,R.,26
2,14103,330,108,Domenici,Pete,V.,36
2,14908,330,108,Nickles,Don,NA,37
2,14809,330,108,Craig,Larry,E.,16
2,15407,330,108,Campbell,Ben,Nighthorse,104
2,15633,330,108,Thomas,Craig,NA,114
2,40304,330,108,Alexander,Lamar,NA,179
2,40300,330,108,Murkowski,Lisa,NA,180
2,29369,330,108,Talent,James,Matthes,173
2,15701,330,108,Burns,Conrad,NA,42
2,49705,330,108,Smith,Gordon,H.,142
2,15406,330,108,Bunning,James,Paul,152
2,15429,330,108,Kyl,Jon,NA,115
1,14912,330,108,Bingaman,Jeff,NA,47
1,14400,330,108,Akaka,Daniel,K.,86
1,14812,330,108,Dorgan,Byron,NA,80
1,15503,330,108,Graham,Bob,NA,50
1,14871,330,108,Wyden,Ron,NA,112
1,15425,330,108,Johnson,Tim,NA,136
1,49702,330,108,Landrieu,Mary,L.,135
1,49901,330,108,Bayh,Evan,NA,155
1,49300,330,108,Feinstein,Dianne,NA,31
1,14858,330,108,Schumer,Charles,Ellis,154
1,39310,330,108,Cantwell,Maria,NA,169
2,15424,332,108,Inhofe,James,M.,106
2,14712,332,108,Warner,John,W.,54
2,15501,332,108,Bond,Christopher,S.,39
2,49903,332,108,Voinovich,George,Victor,151
2,29345,332,108,Crapo,Michael,Dean,153
2,49905,332,108,Chafee,Lincoln,Davenport,157
2,40305,332,108,Cornyn,John,NA,176
2,40300,332,108,Murkowski,Lisa,NA,180
2,15633,332,108,Thomas,Craig,NA,114
2,29108,332,108,Allard,Wayne,NA,138
1,14240,332,108,Jeffords,James,M.,170
1,14203,332,108,Baucus,Max,NA,8
1,15054,332,108,Reid,Harry,NA,28
1,15503,332,108,Graham,Bob,NA,50
1,15704,332,108,Lieberman,Joseph,I.,52
1,15011,332,108,Boxer,Barbara,NA,68
1,14871,332,108,Wyden,Ron,NA,112
1,15015,332,108,Carper,Thomas,Richard,164
1,40105,332,108,Clinton,Hillary,Rodham,167
2,14226,336,108,Grassley,Charles,E.,18
2,14503,336,108,Hatch,Orrin,G.,98
2,14908,336,108,Nickles,Don,NA,37
2,14031,336,108,Lott,Trent,NA,57
2,14661,336,108,Snowe,Olympia,J.,110
2,15429,336,108,Kyl,Jon,NA,115
2,15633,336,108,Thomas,Craig,NA,114
2,29141,336,108,Santorum,Rick,NA,103
2,49502,336,108,Frist,William,H.,109
2,49705,336,108,Smith,Gordon,H.,142
2,15406,336,108,Bunning,James,Paul,152
1,14203,336,108,Baucus,Max,NA,8
1,14922,336,108,Rockefeller,John,D.,77
1,14617,336,108,Daschle,Thomas,A.,7
1,13056,336,108,Breaux,John,B.,79
1,15502,336,108,Conrad,Kent,NA,6
1,15503,336,108,Graham,Bob,NA,50
1,14240,336,108,Jeffords,James,M.,170
1,14912,336,108,Bingaman,Jeff,NA,47
1,14920,336,108,Kerry,John,F.,66
1,29305,336,108,Lincoln,Blanche,Lambert,150
2,14506,338,108,Lugar,Richard,G.,11
2,49704,338,108,Hagel,Chuck,NA,140
2,49905,338,108,Chafee,Lincoln,Davenport,157
2,29148,338,108,Allen,George,NA,168
2,29523,338,108,Brownback,Samuel,Dale,144
2,49706,338,108,Enzi,Michael,B.,139
2,49903,338,108,Voinovich,George,Victor,151
2,40304,338,108,Alexander,Lamar,NA,179
2,40302,338,108,Coleman,Norm,NA,172
2,29740,338,108,Sununu,John,E.,178
1,14101,338,108,Biden,Joseph,R.,100
1,13039,338,108,Sarbanes,Paul,S.,64
1,14213,338,108,Dodd,Christopher,NA,65
1,14920,338,108,Kerry,John,F.,66
1,49309,338,108,Feingold,Russel,D.,10
1,15011,338,108,Boxer,Barbara,NA,68
1,14651,338,108,Nelson,Clarence,William,162
1,14922,338,108,Rockefeller,John,D.,77
1,40104,338,108,Corzine,Jon,Stevens,165
2,49703,344,108,Collins,Susan,NA,147
2,12109,344,108,Stevens,Ted,NA,33
2,49903,344,108,Voinovich,George,Victor,151
2,40302,344,108,Coleman,Norm,NA,172
2,14910,344,108,Specter,Arlen,NA,35
2,49307,344,108,Bennet,Robert,F.,71
2,49900,344,108,Fitzgerald,Peter,G,149
2,29740,344,108,Sununu,John,E.,178
2,94659,344,108,Shelby,Richard,C.,105
1,15704,344,108,Lieberman,Joseph,I.,52
1,14709,344,108,Levin,Carl,NA,45
1,14400,344,108,Akaka,Daniel,K.,86
1,15021,344,108,Durbin,Richard,J.,143
1,15015,344,108,Carper,Thomas,Richard,164
1,40101,344,108,Dayton,Mark,NA,161
1,14914,344,108,Lautenberg,Frank,R.,26
1,40301,344,108,Pryor,Mark,NA,177
2,14503,358,108,Hatch,Orrin,G.,98
2,14226,358,108,Grassley,Charles,E.,18
2,14910,358,108,Specter,Arlen,NA,35
2,15429,358,108,Kyl,Jon,NA,115
2,15020,358,108,DeWine,Michael,NA,117
2,49700,358,108,Sessions,Jeff,NA,146
2,29566,358,108,Graham,Lindsey,O.,175
2,14809,358,108,Craig,Larry,E.,16
2,29512,358,108,Chambliss,Saxby,NA,171
2,40305,358,108,Cornyn,John,NA,176
1,14307,358,108,Leahy,Patrick,J.,1
1,10808,358,108,Kennedy,Edward,M.,46
1,14101,358,108,Biden,Joseph,R.,100
1,15703,358,108,Kohl,Herbert,H.,29
1,49300,358,108,Feinstein,Dianne,NA,31
1,49309,358,108,Feingold,Russel,D.,10
1,14858,358,108,Schumer,Charles,Ellis,154
1,15021,358,108,Durbin,Richard,J.,143
1,49902,358,108,Edwards,John,NA,156
2,14826,362,108,Gregg,Judd,NA,75
2,49502,362,108,Frist,William,H.,109
2,49706,362,108,Enzi,Michael,B.,139
2,40304,362,108,Alexander,Lamar,NA,179
2,15501,362,108,Bond,Christopher,S.,39
2,15020,362,108,DeWine,Michael,NA,117
2,14852,362,108,Roberts,Pat,NA,134
2,49700,362,108,Sessions,Jeff,NA,146
2,29537,362,108,Ensign,John,Eric,166
2,29566,362,108,Graham,Lindsey,O.,175
2,14712,362,108,Warner,John,W.,54
1,10808,362,108,Kennedy,Edward,M.,46
1,14213,362,108,Dodd,Christopher,NA,65
1,14230,362,108,Harkin,Tom,NA,5
1,14440,362,108,Mikulski,Barbara,A.,27
1,14240,362,108,Jeffords,James,M.,170
1,14912,362,108,Bingaman,Jeff,NA,47
1,49308,362,108,Murray,Patty,NA,30
1,29142,362,108,Reed,Jack,NA,141
1,49902,362,108,Edwards,John,NA,156
1,40105,362,108,Clinton,Hillary,Rodham,167
2,14031,380,108,Lott,Trent,NA,57
2,12109,380,108,Stevens,Ted,NA,33
2,14921,380,108,McConnell,Mitch,NA,15
2,14009,380,108,Cochran,Thad,NA,14
2,29141,380,108,Santorum,Rick,NA,103
2,14908,380,108,Nickles,Don,NA,37
2,49306,380,108,Hutchison,Kay,Bailey,62
2,49502,380,108,Frist,William,H.,109
2,49705,380,108,Smith,Gordon,H.,142
2,29512,380,108,Chambliss,Saxby,NA,171
1,14213,380,108,Dodd,Christopher,NA,65
1,1366,380,108,Byrd,Robert,C.,19
1,4812,380,108,Inouye,Daniel,K.,20
1,49300,380,108,Feinstein,Dianne,NA,31
1,14858,380,108,Schumer,Charles,Ellis,154
1,13056,380,108,Breaux,John,B.,79
1,14617,380,108,Daschle,Thomas,A.,7
1,40101,380,108,Dayton,Mark,NA,161
1,15021,380,108,Durbin,Richard,J.,143
2,14661,384,108,Snowe,Olympia,J.,110
2,15501,384,108,Bond,Christopher,S.,39
2,15701,384,108,Burns,Conrad,NA,42
2,49307,384,108,Bennet,Robert,F.,71
2,49706,384,108,Enzi,Michael,B.,139
2,49900,384,108,Fitzgerald,Peter,G,149
2,29345,384,108,Crapo,Michael,Dean,153
2,29148,384,108,Allen,George,NA,168
2,29537,384,108,Ensign,John,Eric,166
2,40302,384,108,Coleman,Norm,NA,172
1,14920,384,108,Kerry,John,F.,66
1,14709,384,108,Levin,Carl,NA,45
1,14230,384,108,Harkin,Tom,NA,5
1,15704,384,108,Lieberman,Joseph,I.,52
1,49702,384,108,Landrieu,Mary,L.,135
1,49902,384,108,Edwards,John,NA,156
1,39310,384,108,Cantwell,Maria,NA,169
1,49901,384,108,Bayh,Evan,NA,155
1,40301,384,108,Pryor,Mark,NA,177
2,14910,388,108,Specter,Arlen,NA,35
2,15407,388,108,Campbell,Ben,Nighthorse,104
2,14809,388,108,Craig,Larry,E.,16
2,49306,388,108,Hutchison,Kay,Bailey,62
2,15406,388,108,Bunning,James,Paul,152
2,29537,388,108,Ensign,John,Eric,166
2,29566,388,108,Graham,Lindsey,O.,175
2,40300,388,108,Murkowski,Lisa,NA,180
1,15503,388,108,Graham,Bob,NA,50
1,14922,388,108,Rockefeller,John,D.,77
1,14240,388,108,Jeffords,James,M.,170
1,14400,388,108,Akaka,Daniel,K.,86
1,49308,388,108,Murray,Patty,NA,30
1,49904,388,108,Miller,Zell,Bryan,158
1,40103,388,108,Nelson,Earl,Benjamin,160
2,14809,419,108,Craig,Larry,E.,16
2,94659,419,108,Shelby,Richard,C.,105
2,49703,419,108,Collins,Susan,NA,147
2,49706,419,108,Enzi,Michael,B.,139
2,49705,419,108,Smith,Gordon,H.,142
2,29369,419,108,Talent,James,Matthes,173
2,49900,419,108,Fitzgerald,Peter,G,149
2,14503,419,108,Hatch,Orrin,G.,98
2,40303,419,108,Dole,Elizabeth,Hanford,174
2,12109,419,108,Stevens,Ted,NA,33
2,29141,419,108,Santorum,Rick,NA,103
1,13056,419,108,Breaux,John,B.,79
1,15054,419,108,Reid,Harry,NA,28
1,15703,419,108,Kohl,Herbert,H.,29
1,14240,419,108,Jeffords,James,M.,170
1,49309,419,108,Feingold,Russel,D.,10
1,14871,419,108,Wyden,Ron,NA,112
1,29305,419,108,Lincoln,Blanche,Lambert,150
1,49901,419,108,Bayh,Evan,NA,155
1,15015,419,108,Carper,Thomas,Richard,164
1,29732,419,108,Stabenow,Deborah,Ann,159
2,14852,432,108,Roberts,Pat,NA,134
2,14503,432,108,Hatch,Orrin,G.,98
2,15020,432,108,DeWine,Michael,NA,117
2,15501,432,108,Bond,Christopher,S.,39
2,14031,432,108,Lott,Trent,NA,57
2,14661,432,108,Snowe,Olympia,J.,110
2,49704,432,108,Hagel,Chuck,NA,140
2,29512,432,108,Chambliss,Saxby,NA,171
2,14712,432,108,Warner,John,W.,54
1,14922,432,108,Rockefeller,John,D.,77
1,14709,432,108,Levin,Carl,NA,45
1,49300,432,108,Feinstein,Dianne,NA,31
1,14871,432,108,Wyden,Ron,NA,112
1,15021,432,108,Durbin,Richard,J.,143
1,49901,432,108,Bayh,Evan,NA,155
1,49902,432,108,Edwards,John,NA,156
1,14440,432,108,Mikulski,Barbara,A.,27
2,49903,434,108,Voinovich,George,Victor,151
2,14852,434,108,Roberts,Pat,NA,134
2,15633,434,108,Thomas,Craig,NA,114
1,15054,434,108,Reid,Harry,NA,28
1,14400,434,108,Akaka,Daniel,K.,86
1,29305,434,108,Lincoln,Blanche,Lambert,150
2,15407,435,108,Campbell,Ben,Nighthorse,104
2,15039,435,108,McCain,John,NA,56
2,14103,435,108,Domenici,Pete,V.,36
2,15633,435,108,Thomas,Craig,NA,114
2,14503,435,108,Hatch,Orrin,G.,98
2,15424,435,108,Inhofe,James,M.,106
2,49705,435,108,Smith,Gordon,H.,142
2,40300,435,108,Murkowski,Lisa,NA,180
1,4812,435,108,Inouye,Daniel,K.,20
1,15502,435,108,Conrad,Kent,NA,6
1,15054,435,108,Reid,Harry,NA,28
1,14400,435,108,Akaka,Daniel,K.,86
1,14812,435,108,Dorgan,Byron,NA,80
1,15425,435,108,Johnson,Tim,NA,136
1,39310,435,108,Cantwell,Maria,NA,169
2,12109,500,108,Stevens,Ted,NA,33
2,14031,500,108,Lott,Trent,NA,57
2,14009,500,108,Cochran,Thad,NA,14
1,14213,500,108,Dodd,Christopher,NA,65
1,14858,500,108,Schumer,Charles,Ellis,154
2,29512,501,108,Chambliss,Saxby,NA,171
2,14009,501,108,Cochran,Thad,NA,14
2,49705,501,108,Smith,Gordon,H.,142
1,4812,501,108,Inouye,Daniel,K.,20
1,40101,501,108,Dayton,Mark,NA,161
2,49307,507,108,Bennet,Robert,F.,71
2,29523,507,108,Brownback,Samuel,Dale,144
2,49700,507,108,Sessions,Jeff,NA,146
2,29740,507,108,Sununu,John,E.,178
2,40304,507,108,Alexander,Lamar,NA,179
2,49703,507,108,Collins,Susan,NA,147
1,29142,507,108,Reed,Jack,NA,141
1,10808,507,108,Kennedy,Edward,M.,46
1,13039,507,108,Sarbanes,Paul,S.,64
1,14912,507,108,Bingaman,Jeff,NA,47
2,49502,662,108,Frist,William,H.,109
2,14921,662,108,McConnell,Mitch,NA,15
1,14617,662,108,Daschle,Thomas,A.,7
1,15054,662,108,Reid,Harry,NA,28
2,29512,305,109,Chambliss,Saxby,NA,171
2,14506,305,109,Lugar,Richard,G.,11
2,14009,305,109,Cochran,Thad,NA,14
2,14921,305,109,McConnell,Mitch,NA,15
2,14852,305,109,Roberts,Pat,NA,134
2,29369,305,109,Talent,James,Matthes,173
2,29141,305,109,Santorum,Rick,NA,103
2,15633,305,109,Thomas,Craig,NA,114
2,40302,305,109,Coleman,Norm,NA,172
2,29345,305,109,Crapo,Michael,Dean,153
2,14226,305,109,Grassley,Charles,E.,18
1,14230,305,109,Harkin,Tom,NA,5
1,14307,305,109,Leahy,Patrick,J.,1
1,15502,305,109,Conrad,Kent,NA,6
1,14203,305,109,Baucus,Max,NA,8
1,29305,305,109,Lincoln,Blanche,Lambert,150
1,29732,305,109,Stabenow,Deborah,Ann,159
1,40103,305,109,Nelson,Earl,Benjamin,160
1,40101,305,109,Dayton,Mark,NA,161
1,40500,305,109,Salazar,Kenneth,Lee,181
2,14009,306,109,Cochran,Thad,NA,14
2,12109,306,109,Stevens,Ted,NA,33
2,14910,306,109,Specter,Arlen,NA,35
2,14103,306,109,Domenici,Pete,V.,36
2,15501,306,109,Bond,Christopher,S.,39
2,14921,306,109,McConnell,Mitch,NA,15
2,15701,306,109,Burns,Conrad,NA,42
2,94659,306,109,Shelby,Richard,C.,105
2,14826,306,109,Gregg,Judd,NA,75
2,49307,306,109,Bennet,Robert,F.,71
2,14809,306,109,Craig,Larry,E.,16
2,49306,306,109,Hutchison,Kay,Bailey,62
2,15020,306,109,DeWine,Michael,NA,117
2,29523,306,109,Brownback,Samuel,Dale,144
2,29108,306,109,Allard,Wayne,NA,138
1,1366,306,109,Byrd,Robert,C.,19
1,4812,306,109,Inouye,Daniel,K.,20
1,14307,306,109,Leahy,Patrick,J.,1
1,14230,306,109,Harkin,Tom,NA,5
1,14440,306,109,Mikulski,Barbara,A.,27
1,15054,306,109,Reid,Harry,NA,28
1,15703,306,109,Kohl,Herbert,H.,29
1,49308,306,109,Murray,Patty,NA,30
1,14812,306,109,Dorgan,Byron,NA,80
1,49300,306,109,Feinstein,Dianne,NA,31
1,15021,306,109,Durbin,Richard,J.,143
1,15425,306,109,Johnson,Tim,NA,136
1,49702,306,109,Landrieu,Mary,L.,135
2,14712,308,109,Warner,John,W.,54
2,15039,308,109,McCain,John,NA,56
2,15424,308,109,Inhofe,James,M.,106
2,14852,308,109,Roberts,Pat,NA,134
2,49700,308,109,Sessions,Jeff,NA,146
2,49703,308,109,Collins,Susan,NA,147
2,29537,308,109,Ensign,John,Eric,166
2,29369,308,109,Talent,James,Matthes,173
2,29512,308,109,Chambliss,Saxby,NA,171
2,29566,308,109,Graham,Lindsey,O.,175
2,40303,308,109,Dole,Elizabeth,Hanford,174
2,40305,308,109,Cornyn,John,NA,176
2,29754,308,109,Thune,John,NA,182
1,14709,308,109,Levin,Carl,NA,45
1,10808,308,109,Kennedy,Edward,M.,46
1,1366,308,109,Byrd,Robert,C.,19
1,15704,308,109,Lieberman,Joseph,I.,52
1,29142,308,109,Reed,Jack,NA,141
1,14400,308,109,Akaka,Daniel,K.,86
1,14651,308,109,Nelson,Clarence,William,162
1,40103,308,109,Nelson,Earl,Benjamin,160
1,40101,308,109,Dayton,Mark,NA,161
1,49901,308,109,Bayh,Evan,NA,155
1,40105,308,109,Clinton,Hillary,Rodham,167
2,94659,314,109,Shelby,Richard,C.,105
2,49307,314,109,Bennet,Robert,F.,71
2,29108,314,109,Allard,Wayne,NA,138
2,49706,314,109,Enzi,Michael,B.,139
2,49704,314,109,Hagel,Chuck,NA,140
2,29141,314,109,Santorum,Rick,NA,103
2,15406,314,109,Bunning,James,Paul,152
2,29345,314,109,Crapo,Michael,Dean,153
2,29740,314,109,Sununu,John,E.,178
2,40303,314,109,Dole,Elizabeth,Hanford,174
2,40501,314,109,Martinez,Melquiades,R.,183
1,13039,314,109,Sarbanes,Paul,S.,64
1,14213,314,109,Dodd,Christopher,NA,65
1,15425,314,109,Johnson,Tim,NA,136
1,29142,314,109,Reed,Jack,NA,141
1,14858,314,109,Schumer,Charles,Ellis,154
1,49901,314,109,Bayh,Evan,NA,155
1,15015,314,109,Carper,Thomas,Richard,164
1,29732,314,109,Stabenow,Deborah,Ann,159
1,40104,314,109,Corzine,Jon,Stevens,165
1,29373,314,109,Menendez,Robert,NA,184
2,14826,316,109,Gregg,Judd,NA,75
2,14103,316,109,Domenici,Pete,V.,36
2,14226,316,109,Grassley,Charles,E.,18
2,29108,316,109,Allard,Wayne,NA,138
2,49706,316,109,Enzi,Michael,B.,139
2,49700,316,109,Sessions,Jeff,NA,146
2,15406,316,109,Bunning,James,Paul,152
2,29345,316,109,Crapo,Michael,Dean,153
2,29537,316,109,Ensign,John,Eric,166
2,40305,316,109,Cornyn,John,NA,176
2,40304,316,109,Alexander,Lamar,NA,179
2,29566,316,109,Graham,Lindsey,O.,175
1,15502,316,109,Conrad,Kent,NA,6
1,13039,316,109,Sarbanes,Paul,S.,64
1,49308,316,109,Murray,Patty,NA,30
1,14871,316,109,Wyden,Ron,NA,112
1,49309,316,109,Feingold,Russel,D.,10
1,15425,316,109,Johnson,Tim,NA,136
1,1366,316,109,Byrd,Robert,C.,19
1,14651,316,109,Nelson,Clarence,William,162
1,29732,316,109,Stabenow,Deborah,Ann,159
1,40104,316,109,Corzine,Jon,Stevens,165
1,29373,316,109,Menendez,Robert,NA,184
2,12109,321,109,Stevens,Ted,NA,33
2,15039,321,109,McCain,John,NA,56
2,15701,321,109,Burns,Conrad,NA,42
